店舗id,店舗名,商品コード,商品名 ,税率 ,賞味期限 ,容量 ,原単価 ,売単価 ,在庫数,原価金額,売価金額 
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987164134603","ﾆｯｺｰﾊﾞﾝJB JL","10.00","","","381.00","698.00","3.00","1143.0000","2094.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987164161401","ハルダケホウタイ　ＮＯ２５","10.00","","ﾊﾙﾀﾞｹﾎｳﾀｲ NO25","228.00","418.00","-1.00","-228.0000","-418.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987164161500","ｱﾍﾞﾝﾄﾞﾊﾙﾀﾞｹﾎｳﾀｲ","10.00","","ｱﾍﾞﾝﾄﾞﾊﾙﾀﾞｹﾎｳﾀｲ","408.00","680.00","-1.00","-408.0000","-680.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167000035","ﾚｲｹﾞﾝｺﾞｰﾙﾄﾞ3P","10.00","","ﾚｲｹﾞﾝｺﾞｰﾙﾄﾞ3P","7680.00","12960.00","-2.00","-15360.0000","-25920.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167007263","ロイヒ　ツボコウＲＴ１５６","10.00","","156ﾏｲ","661.00","995.00","-1.00","-661.0000","-995.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167007973","バトルウィンケイタイサンソ","10.00","","ﾊﾞﾄﾙｳｨﾝｹｲﾀｲｻﾝｿ","497.00","880.00","1.00","497.0000","880.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167014506","ﾆﾁﾊﾞﾝ ﾂｷﾂｷﾎ-ﾀｲN","10.00","","40W","231.00","374.00","-6.00","-1386.0000","-2244.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167014513","ﾆﾁﾊﾞﾝ ﾂｷﾂｷﾎ-ﾀｲN","10.00","","NO60W","231.00","374.00","-3.00","-693.0000","-1122.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167015022","ﾊﾞﾄﾙｳｲﾝ ﾃ-ﾋﾟﾝｸﾞ","10.00","","490","324.00","490.00","1.00","324.0000","490.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167015039","BWﾃ-ﾋﾟﾝｸﾞC-50F","10.00","","C-50F","423.00","638.00","-1.00","-423.0000","-638.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167019259","BW ｱﾝﾀﾞ-ﾗﾂﾌﾟ","10.00","","U-70F","305.00","456.00","1.00","305.0000","456.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167019631","BW ｶﾗ-ﾃ-ﾋﾟﾝｸﾞ","10.00","","C-25FB","232.00","346.00","-3.00","-696.0000","-1038.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167019648","BW ｶﾗ-ﾃ-ﾋﾟﾝｸﾞ C","10.00","","-38FB","350.00","524.00","1.00","350.0000","524.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167027001","BWﾃ-ﾋﾟﾝｸﾞCH12F","10.00","","CH12F","225.00","344.00","3.00","675.0000","1032.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167027025","BWﾃ-ﾋﾟﾝｸﾞCH25F","10.00","","25MM","211.00","323.00","-1.00","-211.0000","-323.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167028978","ｽﾋﾟ-ﾙｺｳﾌﾘ-ｻｲｽﾞ","10.00","","SP-F","524.00","940.00","-1.00","-524.0000","-940.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167028985","ｽﾋﾟ-ﾙｺｳEX-50","10.00","","SP-K","524.00","940.00","1.00","524.0000","940.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167031183","ﾆﾁﾊﾞﾝｷｰﾌﾟﾎﾟｱKP258","10.00","","KP25ｰ8","245.00","469.00","3.00","735.0000","1407.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167031220","Nｹｱﾘ-ﾌﾞ CL-30M","10.00","","M30","265.00","480.00","-6.00","-1590.0000","-2880.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167031237","Nｹｱﾘ-ﾌﾞ CL-50M","10.00","","Nｹｱﾘ-ﾌﾞ CL-50M","430.00","731.00","-1.00","-430.0000","-731.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167031251","Nｹｱﾘ-ﾌﾞ CL-16L","10.00","","380","209.00","374.00","-10.00","-2090.0000","-3740.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167037291","ｹｱﾘｰﾌﾞﾋﾞｯｸﾞｻｲｽﾞ","10.00","","7ﾏｲ","209.00","418.00","-2.00","-418.0000","-836.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167037307","ｹｱﾘｰﾌﾞｼﾞｬﾝﾎﾞｻｲｽﾞ","10.00","","5ﾏｲ","209.00","418.00","1.00","209.0000","418.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167037314","ｹｱﾘｰﾌﾞｶｶﾄﾖｳ","10.00","","12ﾏｲ","209.00","418.00","3.00","627.0000","1254.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167040659","ｽｷﾅｹﾞｰﾄ","10.00","","ｽｷﾅｹﾞｰﾄ","165.00","333.00","1.00","165.0000","333.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167049225","ﾎﾞｳｽｲﾌｨﾙﾑﾛｰﾙﾀｲﾌﾟ BFR10","10.00","","10M","331.00","608.00","-2.00","-662.0000","-1216.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167049232","ﾎﾞｳｽｲﾌｨﾙﾑﾛｰﾙﾀｲﾌﾟ BFR5","10.00","","5M","331.00","608.00","2.00","662.0000","1216.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167050443","ｹｱﾘｰｳﾞ ｴﾝｹｲ","10.00","","16ﾏｲ","209.00","397.00","-5.00","-1045.0000","-1985.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167051334","ｽﾋﾟｰﾙｺｳﾜﾝﾀｯﾁEX SPALｱｼｳﾗL","10.00","","L","524.00","785.00","-7.00","-3668.0000","-5495.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167051341","ｽﾋﾟｰﾙｺｳﾜﾝﾀｯﾁEX SPAMｱｼｳﾗM","10.00","","M","524.00","785.00","-4.00","-2096.0000","-3140.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167051358","ｽﾋﾟｰﾙｺｳﾜﾝﾀｯﾁDX SPYﾕﾋﾞﾖｳ","10.00","","12ﾏｲ","524.00","785.00","1.00","524.0000","785.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167062477","キネシオテープ５０","10.00","","ｷﾈｼｵﾃｰﾌﾟ50","637.00","995.00","2.00","1274.0000","1990.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167065768","ケアリーブナオスチカラＬＬ","10.00","","LL7ﾏｲ","434.00","731.00","3.00","1302.0000","2193.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167065775","ケアリーブナオスチカラＢｉｇ","10.00","","BIG5ﾏｲ","434.00","731.00","2.00","868.0000","1462.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167070359","ニチバンロイヒツボコウクール","10.00","","ﾆﾁﾊﾞﾝﾛｲﾋﾂﾎﾞｺｳｸｰﾙ","720.00","1202.00","2.00","1440.0000","2404.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167095765","指プロテクター  S-M","10.00","","10ﾏｲ","315.00","445.00","3.00","945.0000","1335.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167095772","指プロテクター  M-L","10.00","","10ﾏｲ","317.00","475.00","-2.00","-634.0000","-950.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167130350","N ｷ-ﾌﾟﾎﾟｱ","10.00","","#15-8","165.00","333.00","4.00","660.0000","1332.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167430085","ﾆﾁﾊﾞﾝ ﾃ-ﾌﾟﾊﾞﾝ","10.00","","12X5","165.00","302.00","1.00","165.0000","302.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167431211","ﾆﾁﾊﾞﾝﾎﾜｲﾄﾃ-ﾌﾟ","10.00","","12MMX9","165.00","312.00","-4.00","-660.0000","-1248.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167431228","ﾆﾁﾊﾞﾝ ﾎﾜｲﾄﾃ-ﾌﾟ","10.00","","25X9","245.00","418.00","1.00","245.0000","418.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167431235","N ｼﾙｸﾃ-ﾌﾟ","10.00","","12ﾐﾘX5","165.00","312.00","4.00","660.0000","1248.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987167470012","ﾆﾁﾊﾞﾝ ﾈｵﾊﾞﾝ","10.00","","ﾆﾁﾊﾞﾝ ﾈｵﾊﾞﾝ","98.00","176.00","-1.00","-98.0000","-176.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174499006","ﾄﾞﾗｲﾉｰｽﾞｽﾌﾟﾚｰ","10.00","","20ML","386.00","627.00","2.00","772.0000","1254.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174708016","ﾏｽﾁｹﾞﾝBBｾﾞﾘｰｼﾞｮｳ","10.00","","40T","391.00","608.00","-3.00","-1173.0000","-1824.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174709013","マスチゲンＢＢゼリー","10.00","","120T","1134.00","1655.00","-2.00","-2268.0000","-3310.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174715113","アイストローチ　Ｔ　ハチミツアジ","10.00","","16ﾂﾌﾞ","349.00","498.00","-4.00","-1396.0000","-1992.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174715311","アイストローチ　　Ｈ　ブルーハワイアジ","10.00","","16ﾂﾌﾞ","349.00","498.00","-2.00","-698.0000","-996.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174715410","アイストローチ　　Ａ　リンゴアジ","10.00","","16ﾂﾌﾞ","349.00","498.00","9.00","3141.0000","4482.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174715519","アイストローチ　　Ｌ　レモンアジ","10.00","","16ﾂﾌﾞ","349.00","498.00","-1.00","-349.0000","-498.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174717117","ラックル","10.00","","12T","677.00","1026.00","-15.00","-10155.0000","-15390.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174718015","カタヨウラックルカリュウ","10.00","","14H","1036.00","1446.00","-15.00","-15540.0000","-21690.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174721015","コフトカリュウ","10.00","","ｺﾌﾄｶﾘｭｳ","910.00","1365.00","1.00","910.0000","1365.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174726010","マスチゲン","10.00","","30T","882.00","1386.00","2.00","1764.0000","2772.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174727017","マスチゲン","10.00","","60T","1638.00","2574.00","1.00","1638.0000","2574.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987174729011","カンポウラックルカリュウ","10.00","","14ﾎｳ","1680.00","2508.00","-3.00","-5040.0000","-7524.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987176024480","ｱﾛﾏｯｼﾞｭｴﾙﾌﾛｰﾗﾙ&ﾌﾞﾛｯｻﾑ","10.00","","","436.00","628.00","-9.00","-3924.0000","-5652.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987183402912","ﾘｾｯﾄﾅｯﾂｷﾅｺﾌｳﾐ(ｷﾉｳｾｲﾋｮｳｼﾞｼｮｸﾋﾝ)","8.00","","ﾘｾｯﾄﾅｯﾂｷﾅｺﾌｳﾐ(ｷﾉｳｾｲﾋｮｳｼﾞｼｮｸﾋﾝ)","685.00","980.00","1.00","685.0000","980.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188100325","サロンパスＡｅ","10.00","","140ﾏｲ","795.00","1027.00","-11.00","-8745.0000","-11297.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188100554","サロンパス","10.00","","40ﾏｲ","378.00","499.00","-13.00","-4914.0000","-6487.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188100561","サロンパス","10.00","","80ﾏｲ","602.00","798.00","-4.00","-2408.0000","-3192.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188122020","ｻﾛﾝﾊﾟｽ 30(ﾚｲ).","10.00","","40ﾏｲ","660.00","972.00","-12.00","-7920.0000","-11664.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188123065","ﾌｪｲﾀｽ ﾛｰｼｮﾝ","10.00","","50ML","975.00","1446.00","-5.00","-4875.0000","-7230.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188123508","フェイタス５．０","10.00","","14ﾏｲ","1027.00","1456.00","1.00","1027.0000","1456.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188165768","エアーサロンパスジェットアルファ","10.00","","150ML","917.00","1289.00","-1.00","-917.0000","-1289.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188166031","アレグラＦＸ","10.00","","14T","920.00","1446.00","5.00","4600.0000","7230.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188166048","アレグラＦＸ","10.00","","28T","1320.00","2074.00","3.00","3960.0000","6222.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188175156","ｶｲﾌｸｶﾞﾝ","10.00","","660P","780.00","1285.00","1.00","780.0000","1285.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188188279","ブテナロックＶアルファ　クリーム","10.00","","18G","1584.00","2323.00","2.00","3168.0000","4646.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987188188286","ブテナロックＶアルファ　エキ","10.00","","18ML","1584.00","2323.00","2.00","3168.0000","4646.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987195292945","ｷｼﾛ A","10.00","","10G","287.00","501.00","1.00","287.0000","501.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987205041143","ビゲンＳＰクリーム４ＮＡ","10.00","","ｸﾘｰﾑ4N","477.00","738.00","5.00","2385.0000","3690.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987205041174","ビゲンＳＰクリーム６","10.00","","ｸﾘｰﾑ6","477.00","738.00","-4.00","-1908.0000","-2952.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987205284656","ｼｴﾛﾍｱｶﾗｰEXｸﾘｰﾑ ﾌﾞﾗｳﾝ","10.00","","5","780.00","1080.00","5.00","3900.0000","5400.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987205284694","ｼｴﾛﾍｱｶﾗｰEXｸﾘｰﾑ ﾓｶﾌﾞﾗｳﾝ","10.00","","4M","780.00","1080.00","-2.00","-1560.0000","-2160.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987205286179","シエロムースカラー６","10.00","","ｼｴﾛﾑｰｽｶﾗｰ6","780.00","1080.00","6.00","4680.0000","6480.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987205286506","ｼｴﾛｵｲﾙｲﾝﾍｱﾏﾆｷｭｱｼｬｲﾆｰﾌﾞﾗｳﾝ","10.00","","ｼｴﾛｵｲﾙｲﾝﾍｱﾏﾆｷｭｱｼｬｲﾆｰﾌﾞﾗｳﾝ","903.00","1280.00","9.00","8127.0000","11520.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987205286537","シエロオイルインヘアマニキュア（ダークブラウン）","10.00","","ﾀﾞｰｸﾌﾞ","903.00","1280.00","-1.00","-903.0000","-1280.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987205302060","ビゲン　カラ－スプレー","10.00","","87G","455.00","680.00","-1.00","-455.0000","-680.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987206010445","ｱｻﾀﾞｾｷﾄﾞﾒｼｭｶﾞﾚｽ","10.00","","ｵﾚﾝｼﾞ","408.00","580.00","-1.00","-408.0000","-580.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987206033352","ｱｻﾀﾞｱﾒﾆｯｷS","10.00","","50T","609.00","815.00","-2.00","-1218.0000","-1630.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987206033369","ｱｻﾀﾞｱﾒｸｰﾙ","10.00","","50T","609.00","815.00","7.00","4263.0000","5705.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987206033376","ｱｻﾀﾞｱﾒ ﾊﾟｯｼｮﾝ ｶﾝ","10.00","","50T","609.00","815.00","-15.00","-9135.0000","-12225.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987206621856","ｱｻﾀﾞｱﾒﾑｼﾖｹｳｪｯﾄｼｰﾄ","10.00","","","240.00","358.00","-1.00","-240.0000","-358.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987210308200","ジンセンサン","10.00","","12H","900.00","1650.00","7.00","6300.0000","11550.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987210308217","ジンセンサン","10.00","","21H","1440.00","2640.00","2.00","2880.0000","5280.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987227027194","ﾒﾃﾞｨｹｱｵｵｷﾒｷｭｳｷｭｳﾊﾞﾝS","10.00","","5ﾏｲ","232.00","440.00","-1.00","-232.0000","-440.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987227027200","ﾒﾃﾞｨｹｱ ｵｵｷﾒｷｭｳｷｭｳﾊﾞﾝ M","10.00","","M","248.00","471.00","-2.00","-496.0000","-942.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987227027217","ﾒﾃﾞｨｹｱ ｵｵｷﾒｷｭｳｷｭｳﾊﾞﾝ L","10.00","","L","319.00","576.00","-2.00","-638.0000","-1152.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987227027224","ﾒﾃﾞｨｹｱｵｵｷﾒﾎﾞｳｽｲｷｭｳｷｭｳﾊﾞｰS","10.00","","5ﾏｲ","319.00","576.00","6.00","1914.0000","3456.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987227027231","ﾒﾃﾞｨｹｱｵｵｷﾒﾎﾞｳｽｲｷｭｳｷｭｳﾊﾞﾝ","10.00","","M 5ﾏｲ","348.00","660.00","2.00","696.0000","1320.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987232001233","ﾄﾞｸｿｳｶﾞﾝ","10.00","","2700P","2450.00","3122.00","-3.00","-7350.0000","-9366.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987236000065","ヨウメイシュ","10.00","","1000ML","1760.00","2420.00","-24.00","-42240.0000","-58080.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987236000072","ヨウメイシュ","10.00","","700ML","1240.00","1705.00","-13.00","-16120.0000","-22165.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987236015885","ﾖｳﾒｲｼｭｸﾛｽﾞ360ML","10.00","","ﾖｳﾒｲｼｭｸﾛｽﾞ360ML","1100.00","1598.00","-3.00","-3300.0000","-4794.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987236019067","ﾖｳﾒｲｼｭｾｲｿﾞｳﾉﾄﾞｱﾒ(ｸﾛﾐﾂ&ﾊｰﾌﾞ)","10.00","","ﾖｳﾒｲｼｭｾｲｿﾞｳﾉﾄﾞｱﾒ(ｸﾛﾐﾂ&ﾊｰﾌﾞ)","190.00","266.00","11.00","2090.0000","2926.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987236019098","ﾖｳﾒｲｼｭｾｲｿﾞｳﾉﾄﾞｱﾒ(ｼｮｳｶﾞﾊﾁﾐﾂ)","10.00","","ﾖｳﾒｲｼｭｾｲｿﾞｳﾉﾄﾞｱﾒ(ｼｮｳｶﾞﾊﾁﾐﾂ)","190.00","266.00","4.00","760.0000","1064.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240210146","ﾘﾕｳｶｸｻﾝ ｼﾝ","10.00","","20G","546.00","758.00","-13.00","-7098.0000","-9854.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240210245","ﾘﾕｳｶｸｻﾝ ..","10.00","","43G","980.00","1348.00","3.00","2940.0000","4044.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240210344","ﾘﾕｳｶｸｻﾝ ..","10.00","","90G","1582.00","2098.00","1.00","1582.0000","2098.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240210535","ﾘｭｳｶｸｻﾝﾀﾞｲﾚｸﾄ ﾐﾝﾄ","10.00","","16H","441.00","731.00","-15.00","-6615.0000","-10965.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240210733","ﾘｭｳｶｸｻﾝﾀﾞｲﾚｸﾄ ﾋﾟｰﾁ","10.00","","16H","441.00","731.00","-15.00","-6615.0000","-10965.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240211907","リュウカクサントローチマンゴウ","10.00","","20","420.00","662.00","3.00","1260.0000","1986.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240601456","オクスリノメタネ　ブドウアジ","8.00","","200G","250.00","385.00","-2.00","-500.0000","-770.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240601838","オクスリノメタネチョコレートスティック","10.00","","6ﾎﾝ","250.00","385.00","2.00","500.0000","770.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240601869","ラクラクフクヤクゼリー","8.00","","200G","250.00","367.00","1.00","250.0000","367.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240601944","オクスリノメタネ　イチゴ","8.00","","200G","250.00","385.00","6.00","1500.0000","2310.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240618454","リュウカクサンノドスッキリタブレット","8.00","","10.4G","156.00","216.00","17.00","2652.0000","3672.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240618478","ﾘｭｳｶｸｻﾝﾉﾄﾞｽｯｷﾘｷｷｮｳﾀﾌﾞﾚｯﾄ","8.00","","ﾘｭｳｶｸｻﾝﾉﾄﾞｽｯｷﾘｷｷｮｳﾀﾌﾞﾚｯﾄ","156.00","216.00","9.00","1404.0000","1944.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987240631415","リュウカクサンノドスッキリアメ","8.00","","100G","189.00","286.00","-4.00","-756.0000","-1144.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100187","アルガード","10.00","","10ML","350.00","627.00","5.00","1750.0000","3135.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100194","アルガードクールＥＸ","10.00","","13ML","958.00","1264.00","2.00","1916.0000","2528.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100224","アルガードＳマイルド","10.00","","10ML","631.00","880.00","1.00","631.0000","880.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100262","ｱﾙｶﾞｰﾄﾞ ﾒ ｽｯｷﾘ ｾﾝｶﾞﾝﾔｸ","10.00","","500ML","715.00","998.00","2.00","1430.0000","1996.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100378","アルガードコンタクト","10.00","","13ML","560.00","798.00","2.00","1120.0000","1596.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100521","ロート　ビタ　４０アルファ","10.00","","12ML","220.00","348.00","-3.00","-660.0000","-1044.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100538","ロート　クール　４０アルファ","10.00","","12ML","220.00","348.00","-4.00","-880.0000","-1392.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100545","ロートＶ１１","10.00","","13ML","975.00","1430.00","1.00","975.0000","1430.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100583","ﾛｰﾄｺｳｷﾝﾒｸﾞｽﾘI","10.00","","20ﾎﾟﾝ","441.00","1026.00","-3.00","-1323.0000","-3078.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241100996","ｼﾝV･ﾛｰﾄEX","10.00","","13ML","524.00","625.00","-6.00","-3144.0000","-3750.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241101009","ｼﾝVﾛｰﾄEX","10.00","","20ML","602.00","858.00","-8.00","-4816.0000","-6864.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241101580","ﾛｰﾄ ｺｳｷﾝﾒｸﾞｽﾘEX","10.00","","10ML","441.00","1026.00","-13.00","-5733.0000","-13338.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241101641","ｱﾙｶﾞｰﾄﾞﾊﾅｽｯｷﾘｾﾝｼﾞﾖｳ","10.00","","100ML","616.00","834.00","1.00","616.0000","834.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241102129","パンシロン　０１","10.00","","28H","828.00","1235.00","-3.00","-2484.0000","-3705.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241103737","パンシロン０１プラス１４","10.00","","14","483.00","691.00","-7.00","-3381.0000","-4837.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241104246","ﾒﾝｿﾚ-ﾀﾑ","10.00","","75G","599.00","828.00","1.00","599.0000","828.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4987241104253","ﾒﾝｿﾚ-ﾀﾑ","10.00","","35G","452.00","628.00","-3.00","-1356.0000","-1884.0000"
