移動日,移動元店舗,移動先店舗,商品コード,商品名,商品容量,数量,単価,金額,入力形能,入庫確定
"2022/11/24","630　しみず倉庫","プラファ店","4573204100013","ビタミンＣプレミオ３００ＣＰ","３００ｃｐ","3","3,675","11,025","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4968250164216","ワクナガ胃腸薬Ｇ　３００錠","３００錠","2","517","1,034","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4968250177216","トコベール３００Ｅ　２６０ｃｐ","２６０ｃｐ","4","2,897","11,588","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4968250280329","レオピンファイブキャプレットＳ　２００錠","２００錠","3","5,213","15,639","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4968250358110","湧永田七　分包　６０包","６０包","1","2,773","2,773","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4987154601023","クールティアＶ１２　１５ｍｌ","１５ｍｌ","5","323","1,615","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4987299226716","クレマエースＥＸＰ　２７０錠","２７０錠","1","1,093","1,093","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4987306045156","パブロンゴールドＡ＜微粒＞　４４包","４４包","2","1,375","2,750","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4987469741025","モンシーＳ　８０ｍｌ","８０ｍｌ","2","89","178","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4987533012389","アスミンＣ顆粒１８Ｈ","１８Ｈ","3","461","1,383","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4987475119368","ロキエフェクトＬＸテープ　 14 枚","１４枚","2","218","436","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4968250239112","ノノン錠　２４錠","２４錠","3","272","816","ハンディー",""
"2022/11/24","630　しみず倉庫","プラファ店","4987306039124","グルコケア粉末スティック　 30 袋入","３０袋入","3","1,820","5,460","画面作成",""
"2022/11/24","630　しみず倉庫","プラファ店","4987306021280","コーラック　３５０錠","３５０錠","0","2,262","0","画面作成",""
"2022/11/24","630　しみず倉庫","大島店","4510759690026","ドーパーパストリーゼ　1Ｌ替え","１ｌ","3","850","2,550","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4589818059425","ダイヤモンドマスクピュアホワイト30枚","３０枚入り","3","320","960","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4589818059449","ダイヤモンドマスクＮベージュ30枚","３０枚入り","6","320","1,920","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250177216","トコベール３００Ｅ　２６０ｃｐ","２６０ｃｐ","2","2,897","5,794","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250239112","ノノン錠　２４錠","２４錠","3","272","816","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250306111","ＰＶ　アクティブレインＰ　120粒","１２０粒","1","1,924","1,924","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250306210","PV　アクティブレインP　360粒","３６０粒","3","4,744","14,232","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250807212","ロイマン湯　３０包","３０包","1","979","979","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250858115","プレビジョン　ビルベリー＆ＤＨＡ　１２０粒","１２０粒","4","1,692","6,768","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250868114","プレビジョン　ウリラックス　１２０粒","１２０粒","1","1,859","1,859","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250870117","プレビジョン　バイタルウレア　１２０粒","１２０粒","1","1,795","1,795","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250878113","オプターナ黄粋目薬　１５ｍｌ","１５ｍｌ","3","350","1,050","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4971159016746","救急絆創膏Ｍサイズ　１００枚","１００枚","12","82","984","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4987014016509","バイトゴールド３０００　　100ml","１００ｍｌ","250","37","9,250","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4987103049371","コンドロイチンＺＳ　４５０錠","４５０錠","2","6,000","12,000","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4987103051589","コンドロアミノＣａ錠　１８０錠","１８０錠","2","2,240","4,480","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4987334102401","本草製薬　センナ　４８包","４８包","3","283","849","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4987426002084","池田模範堂液体ムヒアルファＥＸ　３５ｍｌ","３５ｍｌ","1","648","648","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4987475119375","ロキエフェクトＬＸテープ大判　 7 枚","7 枚","6","218","1,308","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4987316017013","新トニン咳止め液　６０ｍｌ","６０ｍｌ","5","605","3,025","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4901750404659","クリネックスティシュー","１８０組×５箱","12","295","3,540","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4968250239112","ノノン錠　２４錠","２４錠","3","272","816","ハンディー",""
"2022/11/24","630　しみず倉庫","大島店","4987123144292","アリナミンＶ＆ＶＮＥＷ　５０ｍｌ×２本","２本","1","618","618","画面作成",""
"2022/11/24","630　しみず倉庫","大島店","4987360075687","熊胆円200包","２００包","1","14,364","14,364","画面作成",""
"2022/11/24","630　しみず倉庫","大島店","4987360075663","熊胆円52包","５２包","1","4,145","4,145","画面作成",""
"2022/11/24","630　しみず倉庫","大島店","4580743145382","抗原+抗体検査一体型検査ペン","１回分","20","451","9,020","画面作成",""
"2022/11/24","630　しみず倉庫","大島店","4975979308005","オラキュア錠　２０錠","２０錠","0","347","0","画面作成",""
"2022/11/24","630　しみず倉庫","大島店","4987103051589","コンドロアミノＣａ錠　１８０錠","１８０錠","4","2,240","8,960","画面作成",""
"2022/11/24","630　しみず倉庫","砺波店","4987306040786","大正製薬ナロン錠　48錠","４８錠","4","672","2,688","画面作成",""
"2022/11/24","630　しみず倉庫","砺波店","4987306040779","大正製薬ナロン錠　２４錠","２４錠","5","348","1,740","画面作成",""
"2022/11/24","630　しみず倉庫","砺波店","4968250820112","湧永　八味地黄丸４５０丸","４５０丸","1","1,019","1,019","画面作成",""
"2022/11/24","639　大島店","プラファ店","4571432380139","ＣＲＹＳＴＡＬリキッドファンデーション","３０　ｇ","2","2,640","5,280","画面作成",""
"2022/11/25","630　しみず倉庫","パスコ店","4589818059425","ダイヤモンドマスクピュアホワイト30枚","３０枚入り","5","320","1,600","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250260116","レオピンロイヤル　６０ｍｌ","６０ｍｌ","6","4,823","28,938","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250260130","レオピンロイヤル　２４０ｍｌ","２４０ｍｌ","4","15,347","61,388","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250271112","レオピンファイブＮＥＯ　６０ｍｌ","６０ｍｌ","6","3,132","18,792","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250271310","レオピンファイブＮＥＯ　２４０ｍｌ","２４０ｍｌ","6","10,127","60,762","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250305114","キヨーレオピンネオｗ　60ml","６０ｍｌ","10","1,723","17,230","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250305213","キヨーレオピンネオｗ　120ml","１２０ｍｌ","4","3,158","12,632","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250358110","湧永田七　分包　６０包","６０包","2","2,773","5,546","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250868114","プレビジョン　ウリラックス　１２０粒","１２０粒","1","1,859","1,859","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250894113","湧永葛根湯２５　２１包","２１包","2","489","978","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4968250239112","ノノン錠　２４錠","２４錠","5","272","1,360","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4987306039124","グルコケア粉末スティック　 30 袋入","３０袋入","1","1,820","1,820","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4987076505041","マスラックＧＯＬＤ","384 錠","1","2,153","2,153","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4902989372917","かき醤油味付のり　角 54 枚","５４枚","40","200","8,000","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4543802602455","エーフォルム　薬用プラセンタローション 500 ｍｌ","５００ｍｌ","3","732","2,196","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4971159016388","巻いてくっつく包帯　足首・ひざ用","Ｍサイズ","2","145","290","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4514687100336","アパケアープラス　 120 ｇ","１２０ｇ","2","478","956","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4987469003529","コフダンＡＣうがい薬　 100 ｍｌ","１００ｍｌ","5","360","1,800","ハンディー",""
"2022/11/25","630　しみず倉庫","パスコ店","4975979308005","オラキュア錠　２０錠","２０錠","0","347","0","画面作成",""
"2022/11/25","630　しみず倉庫","パスコ店","4571310341061","ウィルスバリアノヴァ　ゲルタイプ　 300 ｇ","３００ｇ","2","1,595","3,190","画面作成",""
"2022/11/25","630　しみず倉庫","大島店","4974638678640","マーヤ　スーパー尿とりパット　男女兼用 ５１枚","５１枚","1","600","600","画面作成",""
"2022/11/25","639　大島店","パスコ店","4571432380030","アロマＤｅクレンジング１５０ｇ","１５０ｇ","2","1,900","3,800","画面作成",""
"2022/11/25","639　大島店","パスコ店","4571432380061","アロマＤｅ　ロ・ション１５０ｍｌ","１５０ｍｌ","4","2,000","8,000","画面作成",""
"2022/11/25","639　大島店","パスコ店","4571432380078","アロマＤｅ　ジュレ　６０ｍｌ","６０ｍｌ","1","4,000","4,000","画面作成",""
"2022/11/25","639　大島店","パスコ店","4571432380085","アロマＤｅミルク１００ｍｌ","１００ｍｌ","3","2,200","6,600","画面作成",""
"2022/11/25","639　大島店","パスコ店","4571432380153","ＣＲＹＳＴＡＬパウダーファンデーション（ナチュラル","１１　ｇ","1","1,800","1,800","画面作成",""
"2022/11/25","639　大島店","パスコ店","4571432380276","アイシャンプー","３８０ｍｌ","4","1,500","6,000","画面作成",""
"2022/11/25","639　大島店","パスコ店","4957272000749","ナチュラルリップクリーム ピンク","","3","650","1,950","画面作成",""
"2022/11/25","639　大島店","パスコ店","4957272003269","WL アイブロウペンシル ブラウン","","1","1,625","1,625","画面作成",""
"2022/11/25","639　大島店","パスコ店","4957272003368","WL アンジェラパウダリーパクト レフィル","１２ｇ","2","1,950","3,900","画面作成",""
"2022/11/25","639　大島店","パスコ店","4957272004068","ＣＡエッセンス 35 ｍｌ","３５ｍｌ","1","3,250","3,250","画面作成",""
"2022/11/25","639　大島店","パスコ店","4957272004976","ウエルハース クリーム","３０ｇ","2","2,275","4,550","画面作成",""
