仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/07/22","554　愛国東店","0614","モロオ","03","ＯＴＣ医薬品類","4987067215003","新デスパコーワ　７ｇ","10.00","1.00","480.00","480","880","880","400","45.45"
"2022/07/22","554　愛国東店","0614","モロオ","04","化粧品","4987145200228","東京甲子社     特製  ｴｷｼｳﾑｸﾘ-ﾑ 30G","10.00","1.00","1059.00","1059","1628","1628","569","34.95"
"2022/07/22","554　愛国東店","0699","材料転用","01","食品","4987035089315","オロナミンＣドリンク     １２０ｍｌ","8.00","10.00","55.00","550","97","970","420","43.3"
"2022/07/22","554　愛国東店","0699","材料転用","01","食品","4987035089322","オロナミンＣドリンク　１０本","8.00","-1.00","544.00","-544","862","-862","-318","36.89"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4560309810121","アドグッド　キッチンブリーチ　６００ｍｌ","10.00","3.00","63.00","189","96","288","99","34.38"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4901121181431","ネピネピティシュ　　　１５０Ｗ　５Ｐ","10.00","12.00","237.00","2844","294","3528","684","19.39"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4901121310107","ネピア　激吸収　　　　キッチンタオルボックス３Ｐ","10.00","1.00","221.00","221","298","298","77","25.84"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4901616217201","ガム・ウェルプラス　曲がるソフトピック","10.00","2.00","270.00","540","382","764","224","29.32"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4901750809065","ポイズライナー     “さらさら吸水”スリム     安心","10.00","2.00","248.00","496","327","654","158","24.16"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4902011881332","エリス　朝まで安心４００　羽つき","10.00","1.00","329.00","329","437","437","108","24.71"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4903111440269","シルコット　除菌ウェットティッシュ　ノンアルコール","10.00","1.00","318.00","318","437","437","119","27.23"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4903111487202","シルコット　除菌ウェットティッシュ　アルコールタイ","10.00","1.00","358.00","358","547","547","189","34.55"
"2022/07/22","552　住之江店","0105","あらた","02","日用雑貨","4903111570409","チャームナップ　多くても安心用　２０枚","10.00","2.00","630.00","1260","877","1754","494","28.16"
"2022/07/22","552　住之江店","0105","あらた","04","化粧品","4901872466153","ツバキ　プレミアム　リペアＳＰ　替","10.00","1.00","347.00","347","492","492","145","29.47"
"2022/07/22","552　住之江店","0105","あらた","04","化粧品","4902111749884","ダヴ　ボタニカル　　　つややかＳＴ　ＣＤ　つめかえ","10.00","1.00","314.00","314","470","470","156","33.19"
"2022/07/22","552　住之江店","0105","あらた","04","化粧品","4903111467938","シルコット　ふきとり　　　　　　コットン　３２枚","10.00","1.00","145.00","145","217","217","72","33.18"
"2022/07/22","552　住之江店","0105","あらた","04","化粧品","4903601651311","シックシェーブガード　フレッシュライム　２００ｇ","10.00","1.00","402.00","402","528","528","126","23.86"
"2022/07/22","552　住之江店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987123145428","アリナミンＥＸプラス　２７０錠","10.00","1.00","4980.00","4980","5808","5808","828","14.26"
"2022/07/22","552　住之江店","0207","花王ＣＭＫ化粧品","02","日用雑貨","4901301289384","花王キュレル　泡ボディウォッシュ　つめかえ","10.00","2.00","565.00","1130","767","1534","404","26.34"
"2022/07/22","552　住之江店","0207","花王ＣＭＫ化粧品","04","化粧品","4901301236043","キュレル   化粧水  I  ややしっとり 150ML","10.00","1.00","1170.00","1170","1518","1518","348","22.92"
"2022/07/22","552　住之江店","0207","花王ＣＭＫ化粧品","04","化粧品","4901301367938","花王キュレルＳＰ　　詰め替え","10.00","1.00","455.00","455","657","657","202","30.75"
"2022/07/22","552　住之江店","0207","花王ＣＭＫ化粧品","92","カネボウ化粧品","4973167278406","エビータ　ボタニＶ　　ＤＭローションⅡ　無香料","10.00","1.00","1015.00","1015","1408","1408","393","27.91"
"2022/07/22","552　住之江店","0207","花王ＣＭＫ化粧品","92","カネボウ化粧品","4973167278475","エビータ　ボタニＶ　　ＤＭミルクⅡ　無香料","10.00","1.00","1015.00","1015","1408","1408","393","27.91"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301008626","花王サニーナ　トイレットロール　詰替２個","10.00","4.00","385.00","1540","470","1880","340","18.09"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301013743","花王サニーナ　スプレー　付替９０ｍｌ","10.00","2.00","350.00","700","470","940","240","25.53"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301017246","花王ハイター　小６００ｍｌ","10.00","1.00","120.00","120","162","162","42","25.93"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301019370","花王キッチンハイター　大１５００ｍｌ","10.00","2.00","352.00","704","437","874","170","19.45"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301250506","花王ふろ水ワンダー翌日も風呂水キレイ　２０錠","10.00","2.00","219.00","438","294","588","150","25.51"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301334176","クリアクリーン　ネクスデント　エクストラフレッシュ","10.00","1.00","265.00","265","327","327","62","18.96"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301334848","トイレクイックル　　ニオイ予防プラスシトラス","10.00","2.00","370.00","740","437","874","134","15.33"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301348340","リセッシュ　除菌ＥＸ　　つめかえ","10.00","1.00","252.00","252","327","327","75","22.94"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","02","日用雑貨","4901301379221","ホームリセット　　　シートクリーナー","10.00","1.00","280.00","280","382","382","102","26.7"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","04","化粧品","4901301336323","ビオレＵ　ポンプ","10.00","1.00","428.00","428","528","528","100","18.94"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","04","化粧品","4901301356802","エッセンシャル　　　　スマートリペアＳＰ　替","10.00","1.00","334.00","334","437","437","103","23.57"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","04","化粧品","4901301373762","ケープ　３Ｄエクストラキープ　微香性　１８０Ｇ","10.00","1.00","432.00","432","547","547","115","21.02"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","04","化粧品","4901301403223","ビオレザハンド泡ＨＳＳローズ　ポンプ","10.00","1.00","349.00","349","498","498","149","29.92"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","04","化粧品","4901301729286","花王ビオレ　メイク落とし　ふくだけコットン　つめか","10.00","1.00","525.00","525","657","657","132","20.09"
"2022/07/22","552　住之江店","0208","花王ＣＭＫ株式会社","05","家庭用品","4901301405920","アタックＺＥＲＯ　　替９００ＭＬ","10.00","2.00","572.00","1144","767","1534","390","25.42"
"2022/07/22","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474141292","ﾊﾟﾅﾊﾟｰﾙ 150CP","10.00","2.00","3130.00","6260","7150","14300","8040","56.22"
"2022/07/22","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474153592","ワグラスＤ（Ｎ）　　　　　　　　　　　４５錠","10.00","18.00","620.00","11160","1397","25146","13986","55.62"
"2022/07/22","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474492219","ホノミ　ヨクゲン錠　　　３６０錠","10.00","1.00","3250.00","3250","7150","7150","3900","54.55"
"2022/07/22","552　住之江店","0614","モロオ","01","食品","4979654026055","山本漢方　しょうが紅茶　３．５ｇ×１４包","8.00","1.00","720.00","720","1058","1058","338","31.95"
"2022/07/22","552　住之江店","0614","モロオ","02","日用雑貨","4987167037307","ケアリーヴ関節部用ジャンボサイズ５枚","10.00","2.00","197.00","394","327","654","260","39.76"
"2022/07/22","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987110004257","セイロガ８４錠ン糖衣Ａ　８４錠","10.00","1.00","1069.00","1069","1518","1518","449","29.58"
"2022/07/22","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987188151372","のびのびサロンシップ　Fアルファ　１６枚","10.00","2.00","675.00","1350","1020","2040","690","33.82"
"2022/07/22","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987352002424","御岳百草丸　１２００粒","10.00","1.00","514.00","514","990","990","476","48.08"
"2022/07/22","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987360035032","ケロリン　２８包","10.00","1.00","765.00","765","968","968","203","20.97"
"2022/07/22","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474151239","ロイルック錠　５００錠","10.00","-1.00","3816.00","-3816","9680","-9680","-5864","60.58"
"2022/07/22","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474153288","ワグラスＤ錠　　　　　３００錠","10.00","-1.00","1863.00","-1863","4642","-4642","-2779","59.87"
"2022/07/22","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474153592","ワグラスＤ（Ｎ）　　　　　　　　　　　４５錠","10.00","-3.00","558.00","-1674","1397","-4191","-2517","60.06"
"2022/07/22","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474175112","ｱﾝｶﾋﾞﾝ MIC","10.00","-2.00","1462.00","-1462","3960","-3960","-2498","63.08"
"2022/07/22","631　パスコ店","0310","ＪＰＳ製薬","03","ＯＴＣ医薬品類","4987438059038","ＪＰＳ漢方胃腸薬Ｎ　  20  包","10.00","10.00","530.00","5300","1320","13200","7900","59.85"
"2022/07/22","631　パスコ店","0310","ＪＰＳ製薬","03","ＯＴＣ医薬品類","4987438611311","五苓黄解内服液　３０ｍＬ×２本","10.00","12.00","450.00","5400","1100","13200","7800","59.09"
"2022/07/22","631　パスコ店","0408","大協紙商事","02","日用雑貨","4901750800314","ポイズパッド　男性用　安心タイプ　１４枚","10.00","2.00","680.00","1360","1078","2156","796","36.92"
"2022/07/22","631　パスコ店","0408","大協紙商事","02","日用雑貨","4903111537839","ライフリー うす型軽快パンツＳ　２４枚","10.00","4.00","1350.00","5400","1628","6512","1112","17.08"
"2022/07/22","631　パスコ店","0408","大協紙商事","02","日用雑貨","4977033114720","すみっ子ぐらしポケットＴ６Ｐ","10.00","5.00","98.00","490","137","685","195","28.47"
"2022/07/22","631　パスコ店","0408","大協紙商事","05","家庭用品","4976797144301","セイケツ　とって付　ポリ袋Ｓ　３５枚","10.00","10.00","78.00","780","102","1020","240","23.53"
"2022/07/22","631　パスコ店","0408","大協紙商事","05","家庭用品","4976797144318","セイケツ　とって付ポリ袋Ｍ　２５枚","10.00","10.00","78.00","780","102","1020","240","23.53"
"2022/07/22","631　パスコ店","0408","大協紙商事","05","家庭用品","4976797144325","セイケツ　とって付ポリ袋Ｌ　２０枚","10.00","10.00","78.00","780","102","1020","240","23.53"
"2022/07/22","631　パスコ店","0505","中北薬品","01","食品","4987240631422","ののどすきっり飴カシス＆ブルーベリー","8.00","5.00","189.00","945","286","1430","485","33.92"
"2022/07/22","631　パスコ店","0505","中北薬品","02","日用雑貨","4984194322345","エピカコールド　３１０ｍｌ","10.00","1.00","473.00","473","748","748","275","36.76"
"2022/07/22","631　パスコ店","0505","中北薬品","02","日用雑貨","4987072063699","サワデー　こころ安らぐキンモクセイの香り　１４０ｇ","10.00","1.00","247.00","247","398","398","151","37.94"
"2022/07/22","631　パスコ店","0505","中北薬品","02","日用雑貨","4987072401705","便座除菌クリーナ　家庭・業務用　５０枚","10.00","1.00","295.00","295","572","572","277","48.43"
"2022/07/22","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987067292103","興和ﾊﾞﾝﾃﾘﾝｺ-ﾜ液α","10.00","1.00","1625.00","1625","2750","2750","1125","40.91"
"2022/07/22","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987072008515","ハッキリエースａ　３０包","10.00","1.00","469.00","469","792","792","323","40.78"
"2022/07/22","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987107618108","オイラックスＰＺリペア軟膏","10.00","2.00","810.00","1620","1408","2816","1196","42.47"
"2022/07/22","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987188123812","フェイタスＺαジクサス","10.00","2.00","1105.00","2210","1732","3464","1254","36.2"
"2022/07/22","631　パスコ店","0525","フタバ商事","01","食品","4901351012901","ｶﾝﾛﾉﾝｼｭｶﾞ-びわ蜜のど飴","8.00","6.00","156.00","936","213","1278","342","26.76"
"2022/07/22","631　パスコ店","0525","フタバ商事","01","食品","4902621003407","ﾊﾏﾀﾞCA－２００ｶﾙｼｭｳﾑｳｴﾊ-ｽ","10.00","10.00","185.00","1850","283","2830","980","34.63"
"2022/07/22","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987014016509","バイトゴールド３０００　　　　　　　　１００ＭＬ","10.00","10.00","37.00","370","162","1620","1250","77.16"
"2022/07/22","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987014016608","新バイトゴールド3000　10本入","10.00","4.00","740.00","1480","1936","3872","2392","61.78"
"2022/07/22","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987014016707","新バイトゴールド３０００　５０本入","10.00","-1.00","1850.00","-1850","4378","-4378","-2528","57.74"
"2022/07/22","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306003491","大正製薬リポビタンＤ　１００ｍｌ×１０本","10.00","5.00","796.00","3980","1078","5390","1410","26.16"
"2022/07/22","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306003507","リポビタンＤ　１００ｍｌ　５０本","10.00","-1.00","3980.00","-3980","5478","-5478","-1498","27.35"
"2022/07/22","631　パスコ店","0934","プラファ店","02","日用雑貨","4571113807245","マウスウオッシュ　ペパーミント１０００ｍｌ","10.00","2.00","232.00","464","437","874","410","46.91"
"2022/07/22","634　プラファ店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987306003507","リポビタンＤ　１００ｍｌ×５０本","10.00","6.00","11940.00","23880","19800","39600","15720","39.7"
"2022/07/22","634　プラファ店","0505","中北薬品","01","食品","4987035576211","ＯＳ－１ゼリー","8.00","18.00","143.00","2574","203","3654","1080","29.56"
"2022/07/22","634　プラファ店","0505","中北薬品","02","日用雑貨","4987333020416","プラスチックグロ－ブＮＡＫＡＫＩＴＡ　ＰＦ　Ｍ","10.00","20.00","899.00","17980","1298","25960","7980","30.74"
"2022/07/22","639　大島店","0699","材料転用","01","食品","4968250303219","眠りエール１５日分（４５カプセル）","8.00","2.00","865.00","1730","2916","5832","4102","70.34"
"2022/07/22","639　大島店","0699","材料転用","90","湧永製品","4968250303110","眠りエール ３０日分（４５カプセル×２袋）","8.00","-1.00","1730.00","-1730","5832","-5832","-4102","70.34"
"2022/07/22","063　ミラドラ","0113","イワキ　 ファルマネット","01","食品","4902621003421","鉄プラスコラーゲンウエハース４０枚","8.00","1.00","321.00","321","429","429","108","25.17"
"2022/07/22","063　ミラドラ","0113","イワキ　 ファルマネット","01","食品","4902621003445","ブルーベリーウエハース４０枚","8.00","1.00","321.00","321","429","429","108","25.17"
"2022/07/22","063　ミラドラ","0113","イワキ　 ファルマネット","03","ＯＴＣ医薬品類","4987246601337","アクチビア軟膏　２ｇ","10.00","40.00","550.00","22000","1078","43120","21120","48.98"
"2022/07/22","063　ミラドラ","0113","イワキ　 ファルマネット","03","ＯＴＣ医薬品類","4987334102104","本草センナ（分包）","10.00","3.00","283.00","849","437","1311","462","35.24"
"2022/07/22","063　ミラドラ","0207","花王ＣＭＫ化粧品","94","ソフィーナ","4901301366146","ソフィーナＩＰ　ベースケアセラム　レフィル","10.00","4.00","5525.00","22100","9350","37400","15300","40.91"
"2022/07/22","063　ミラドラ","0207","花王ＣＭＫ化粧品","94","ソフィーナ","4901301366245","ソフィーナＩＰ　インターリンクセラムＬＦ　レフィル","10.00","2.00","2340.00","4680","3960","7920","3240","40.91"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049163","ワカ末漢方便秘薬錠　７２錠","10.00","7.00","1340.00","4690","2010","7035","2345","33.33"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049255","漢方セラピー　防已黄耆湯　９６錠","10.00","3.00","1037.00","3111","1555","4665","1554","33.31"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049378","漢方セラピー　加味逍遥散　96錠","10.00","3.00","1320.00","3960","1980","5940","1980","33.33"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050084","漢方セラピー　芍薬甘草湯　１２包","10.00","5.00","670.00","3350","1005","5025","1675","33.33"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050138","漢方セラピー　　　　人参養栄湯　２４包","10.00","2.00","1320.00","2640","1980","3960","1320","33.33"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050190","漢方セラピー　当帰飲子エキス24包","10.00","5.00","1320.00","6600","1980","9900","3300","33.33"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050374","クラシエ　加味逍遙散錠　240錠","10.00","3.00","2310.00","6930","3465","10395","3465","33.33"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045182846","漢方セラピー　抑肝散加陳皮半夏　240錠","10.00","1.00","2420.00","2420","4840","4840","2420","50"
"2022/07/22","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045182884","半夏瀉心湯ＥＸ　36錠","10.00","3.00","550.00","1650","825","2475","825","33.33"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4511413404058","ＤＨＣビタミンＣ　２０日４０粒","8.00","4.00","120.00","480","185","740","260","35.14"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4511413404133","ＤＨＣビタミンＣ　６０日分１２０粒」","8.00","3.00","300.00","900","463","1389","489","35.21"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4511413405901","DHC　イチョウ葉脳内α　20日","8.00","6.00","413.00","2478","637","3822","1344","35.16"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4511413406076","DHC  善玉菌ダイエット　  20日分","8.00","2.00","1260.00","2520","1814","3628","1108","30.54"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4971493300235","梅肉エキス粒　３６０粒","8.00","1.00","1575.00","1575","2462","2462","887","36.03"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4979654023856","山本漢方　大麦若葉粉末　８５ｇ","8.00","1.00","600.00","600","753","753","153","20.32"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4979654024358","山本漢方　桑の葉粒　２８０粒","8.00","1.00","720.00","720","1058","1058","338","31.95"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4979654027373","ハトムギアルファ250ｇ","8.00","2.00","600.00","1200","818","1636","436","26.65"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4987300410110","スルーラックたべるメンテタブレット　84粒","8.00","3.00","1639.00","4917","2376","7128","2211","31.02"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4523905003663","ＴＨＴＡｇ＋オレンジオイルトイレクリーナー３０枚×","10.00","10.00","139.00","1390","162","1620","230","14.2"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301268877","キッチンハイター除菌ヌメリとり","10.00","1.00","473.00","473","602","602","129","21.43"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301284068","花王ディープクリーン　薬用ハミガキ　大１６０ｇ","10.00","1.00","726.00","726","910","910","184","20.22"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901616009684","ガム・デンタルペースト　スタンディング　１２０ｇ","10.00","2.00","277.00","554","327","654","100","15.29"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901750377205","スコッティ　ハンドタオル　１００組","10.00","4.00","75.00","300","107","428","128","29.91"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903111961221","超立体マスク　スタンダード　大きめ　３０枚","10.00","3.00","415.00","1245","547","1641","396","24.13"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4904766110309","ウタマロ洗濯石鹸     １３３ｇ","10.00","2.00","88.00","176","118","236","60","25.42"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072052969","サラサーティ　サラリエ　フレンチローズ","10.00","1.00","207.00","207","249","249","42","16.87"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167035457","ケアリーブ　Ｍサイズ　20枚","10.00","1.00","195.00","195","283","283","88","31.1"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987244172556","やわらか舌ブラシ","10.00","1.00","325.00","325","437","437","112","25.63"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4903301235187","ﾊﾞﾌｧﾘﾝ  ＥＸ錠  10  錠","10.00","40.00","389.00","15560","547","21880","6320","28.88"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4975979100173","ＪＦセキトローチＬ","10.00","3.00","189.00","567","283","849","282","33.22"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987040055404","改源錠　36錠","10.00","1.00","720.00","720","1078","1078","358","33.21"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987062441001","キンカン　20ｍｌ","10.00","1.00","330.00","330","437","437","107","24.49"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987072068243","生葉液薬　２０ｇ","10.00","2.00","600.00","1200","921","1842","642","34.85"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987074300105","ピアソンＨＰクリーム　50ｇ","10.00","1.00","630.00","630","1100","1100","470","42.73"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987074300112","ピアソンＨＰローション　50ｇ","10.00","1.00","630.00","630","1100","1100","470","42.73"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987087035445","セデス・ハイ　４０錠","10.00","1.00","1540.00","1540","1958","1958","418","21.35"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987236000072","養命酒700ml","10.00","1.00","1240.00","1240","1628","1628","388","23.83"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241116553","メンソレータム　フレディＣＣクリーム","10.00","20.00","792.00","15840","1235","24700","8860","35.87"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300005507","エスタロンモカ錠　２４錠","10.00","50.00","160.00","8000","272","13600","5600","41.18"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300017708","アンナザルベエース","10.00","3.00","396.00","1188","657","1971","783","39.73"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300028483","イブＡ錠　６０錠","10.00","2.00","685.00","1370","880","1760","390","22.16"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300030226","メモＡ　３０ｇ","10.00","4.00","360.00","1440","715","2860","1420","49.65"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300051504","スルーラックプラス　55錠","10.00","1.00","540.00","540","880","880","340","38.64"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300051702","エスタック総合感冒　１００錠","10.00","2.00","540.00","1080","877","1754","674","38.43"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300052716","イブクイック頭痛薬　４０錠","10.00","2.00","821.00","1642","1100","2200","558","25.36"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300053713","エスエス新エスエスブロン錠エース　３６錠","10.00","1.00","553.00","553","836","836","283","33.85"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300054246","新エスタック顆粒　３６包","10.00","2.00","1260.00","2520","1870","3740","1220","32.62"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300055502","エスエスエスタックイブファイン顆粒　１０包","10.00","1.00","756.00","756","1210","1210","454","37.52"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300058817","イブクイック頭痛薬DX　20錠","10.00","3.00","540.00","1620","770","2310","690","29.87"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300058824","イブクイック頭痛薬DX　40錠","10.00","2.00","840.00","1680","1210","2420","740","30.58"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300059012","ｴｽﾀｯｸｲﾌﾞﾌｧｲﾝEX24T","10.00","4.00","891.00","3564","1298","5192","1628","31.36"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300063019","エスタックイブＴＴ　24錠","10.00","2.00","846.00","1692","1298","2596","904","34.82"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300065013","スルーラックファイバー　30包","10.00","6.00","1608.00","9648","2178","13068","3420","26.17"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987312339263","強ミヤリサン錠　330錠","10.00","1.00","1440.00","1440","2200","2200","760","34.55"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987343100115","リポスミン　１２錠","10.00","2.00","173.00","346","657","1314","968","73.67"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987352002424","御岳百草丸　１２００粒","10.00","1.00","470.00","470","921","921","451","48.97"
"2022/07/22","063　ミラドラ","0312","ジョヴィＪＯＶＹ","04","化粧品","0000049325263","ハンドクリーム　薬用モアディープ","10.00","1.00","400.00","400","547","547","147","26.87"
