﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800124","ﾃﾞｼﾞﾀﾙ A4","10","","72","22.00","600","4","2,400","2,312","96.33","8.16","12.09","0.19"
"","","49","その他","0020","ジャパネット","","","0049","その他","0490","配送・設置料(その他)","2087801028424","配送設置料(その他) 自社","10","","73","1,150.00","1,150","2","2,300","0","0.00","12.49","33.82","0.06"
"","","04","記録メディア","0040","東芝","","","0004","記録メディア","0040","記録メディア","4582563851542","KSDU-A016G SDｶｰﾄﾞ","10","","74","708.00","2,255","1","2,255","1,547","68.60","10.05","10.05","0.21"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028516","廃家電 引取り料(小)","10","","75","500.00","500","3","1,500","0","0.00","8.20","8.20","0.17"
"","","36","その他商品","0080","エレコム","0000105","ｴﾚｺﾑ","0036","その他商品","0361","家電小物・OA小物","4953103319264","T-KST02-22320WH雷2M","0","","76","913.00","1,480","1","1,480","567","38.31","7.70","24.92","0.06"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0018","拡大プリント","0400702300048","拡大プリント A3","10","","77","388.00","1,437","1","1,437","1,049","73.00","4.89","100.00","0.01"
"","","04","記録メディア","0040","東芝","0000192","ｿﾆｰ","0004","記録メディア","0040","記録メディア","4548736037007","10BNE1VJPS2 ﾌﾞﾙｰﾚｲRE","10","","78","948.00","1,380","1","1,380","432","31.30","6.15","6.15","0.21"
"","","49","その他","","","","","0049","その他","0491","保険料(その他)","2087801028042","保険料(その他) ｸﾛﾈｺ","10","","79","1,318.00","1,318","1","1,318","0","0.00","7.15","100.00","0.01"
"","","03","写真用品","0032","パイオニア","0000228","ﾅｶﾊﾞﾔｼ","0003","写真用品","0032","アルバム","2087801028233","特価 ﾌﾘｰｱﾙﾊﾞﾑ","10","","80","900.00","1,255","1","1,255","355","28.29","16.39","100.00","0.01"
"","","36","その他商品","0080","エレコム","0000105","ｴﾚｺﾑ","0036","その他商品","0361","家電小物・OA小物","4953103276819","T-TR03-2300WH ﾀｯﾌﾟ3","10","","81","336.00","580","2","1,160","488","42.07","6.04","19.53","0.06"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0017","写真複写・加工・データ書込み","0400702100006","ﾌﾟﾘﾝﾄ複写 L","10","","82","6.00","200","5","1,000","970","97.00","3.40","66.67","0.01"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0015","スタジオ証明写真","0400300270002","証明 3ｘ4cmまで(4枚)","10","","83","1,200.00","960","1","960","-240","-25.00","3.27","18.60","0.05"
"","","08","オーディオ","0010","ソニー","0000192","ｿﾆｰ","0008","オーディオ","0086","ヘッドホン","4901780034574","ME-L82 ｲﾔﾎﾝ","10","","84","266.00","420","2","840","308","36.67","2.62","100.00","0.01"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4902704242358","CR2032P ﾘﾁｳﾑｺｲﾝ電池","10","","85","158.00","277","3","831","357","42.96","4.32","34.57","0.02"
"","","09","パソコン","0030","富士フィルムイメージング","0000254","富士ﾌｨﾙﾑ","0009","パソコン","0094","用紙・インク","4547410091083","WPKG50PRM 光沢印画紙","10","","86","509.00","728","1","728","219","30.08","0.49","47.40","0.01"
"","","01","プリント","0037","快伸","0000035","N/A","0001","プリント","0010","フィルムプリント","0400100200056","ｶﾗｰﾌｨﾙﾑﾌﾟﾘﾝﾄ L","10","","87","17.00","38","19","726","403","55.51","2.47","50.24","0.01"
"","","01","プリント","0037","快伸","0000035","N/A","0001","プリント","0010","フィルムプリント","0400100100103","ｶﾗｰﾌｨﾙﾑ現像","10","","88","200.00","719","1","719","519","72.18","2.45","49.76","0.01"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824811485","LR03EJ/2B ｴﾎﾞﾙﾀ単4","10","","89","215.00","343","2","686","256","37.32","3.57","28.54","0.02"
"","","09","パソコン","0032","パイオニア","0000102","ｴﾌﾟｿﾝ","0009","パソコン","0094","用紙・インク","4988617193949","ICC80 ｴﾌﾟｿﾝｲﾝｸ","10","","90","572.00","680","1","680","108","15.88","0.46","44.27","0.01"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400201800056","ﾃﾞｼﾞﾀﾙ 6切W","10","","91","35.00","600","1","600","565","94.17","2.04","3.02","0.19"
"","","09","パソコン","0020","ジャパネット","0000105","ｴﾚｺﾑ","0009","パソコン","0092","パソコンアクセサリー","7953103236643","U2C-JB15BK USBｹｰﾌﾞﾙ","10","","92","104.00","550","1","550","446","81.09","0.37","100.00","0.01"
"","","36","その他商品","0080","エレコム","0000105","ｴﾚｺﾑ","0036","その他商品","0361","家電小物・OA小物","4953103035157","T-H32 OAｱﾀﾞﾌﾟﾀ","10","","93","319.00","500","1","500","181","36.20","2.60","8.42","0.06"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0017","写真複写・加工・データ書込み","0400702100020","ﾌﾟﾘﾝﾄ複写 2L","10","","94","12.00","500","1","500","488","97.60","1.70","33.33","0.01"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824719873","LR6XJ/4B ｱﾙｶﾘ単3","10","","95","303.00","458","1","458","155","33.84","2.38","19.05","0.02"
"","","36","その他商品","0031","ナニワ商会","0000241","ﾊﾟﾅｿﾆｯｸ","0036","その他商品","0360","電池","4984824719682","LR20XJ/2B ｱﾙｶﾘ単1","10","","96","251.00","429","1","429","178","41.49","2.23","17.85","0.02"
"","","01","プリント","0030","富士フィルムイメージング","0000035","N/A","0001","プリント","0011","デジタルプリント","0400200800132","WP 分割ﾌﾟﾘﾝﾄ L","10","","97","10.00","350","1","350","340","97.14","1.19","1.76","0.19"
"","","09","パソコン","0020","ジャパネット","","","0009","パソコン","0094","用紙・インク","4969757150825","62-845 A4 用紙","10","","98","94.00","128","1","128","34","26.56","0.09","8.33","0.01"
"","","49","その他","","","","","0049","その他","0499","その他","2087801100557","ﾎﾟｲﾝﾄｶｰﾄﾞ再発行料","10","","99","43.00","100","1","100","57","57.00","0.54","100.00","0.00"
"","","49","その他","0900","本部","","","","","","","2087801081061","ﾚｼﾞ袋","0","","100","3.00","3","1","3","0","0.00","0.02","100.00","0.00"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0131","炊飯器","4549873099774","RZ-TS203M(N) 炊飯器 2合炊","10","","101","0.00","0","0","0","11,283","0.00","0.00","0.00","0.67"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147557","JTM2211H 6層毛布SDﾋﾟﾝｸ","0","","102","4,206.00","9,072","-1","-9,072","-4,866","53.64","-3.27","-3.27","2.60"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4549873038605","MRO-TT5 W ｵｰﾌﾞﾝﾚﾝｼﾞ","0","","103","14,414.00","17,091","-1","-17,091","-2,677","15.66","-9.18","-19.37","0.83"
"大塔店","","17","エアコン","0020","ジャパネット","0000196","ﾀﾞｲｷﾝ","0017","エアコン","0172","エアコン（～１０畳）","4573535170433","AN28ZCS-W 10畳 ｴｱｺﾝ","10","","1","83,928.00","125,273","2","250,546","82,690","33.00","97.21","100.00","2.35"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123755","XRJ-65X95J 4K液晶ﾃﾚﾋﾞ","0","","2","179,284.00","245,273","1","245,273","65,989","26.90","28.24","32.96","6.98"
"","","16","クリーナー","0020","ジャパネット","0000355","日立","0016","クリーナー","0160","スティック・ハンディクリーナー","4549873142470","PV-BHL3000J N ｽﾃｨｯｸｸﾘｰﾅｰ 金","0","","3","19,032.00","26,800","8","214,399","62,143","28.98","35.81","41.35","4.86"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123892","XRJ-55A80J 有機ELﾃﾚﾋﾞ","0","","4","160,308.00","208,254","1","208,254","47,946","23.02","23.98","27.99","6.98"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027687","注文品 洗濯機","10","","5","159,856.00","199,818","1","199,818","39,962","20.00","78.85","78.85","2.38"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0","","6","3,224.00","6,450","26","167,711","83,887","50.02","28.27","28.27","5.56"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123823","XRJ-55X90J 4K液晶ﾃﾚﾋﾞ","0","","7","110,368.00","154,363","1","154,363","43,995","28.50","17.78","20.75","6.98"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0131","炊飯器","4549873141190","RZ-TS105M NW IH炊飯器5.5合 白","0","","8","15,111.25","18,382","8","147,056","26,166","17.79","30.62","68.05","2.03"
"","","12","冷蔵庫","0020","ジャパネット","0000319","三菱","0012","冷蔵庫","0121","冷蔵庫（～499L）","4902901858390","MR-R46E-W 冷蔵庫 462L","0","","9","104,000.00","145,273","1","145,273","41,273","28.41","58.17","100.00","1.36"
"","","16","クリーナー","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","5025155071724","SV21HEPABU ｺｰﾄﾞﾚｽｸﾘｰﾅｰ ﾌﾞﾙｰ","0","","10","24,058.00","35,954","4","143,817","47,585","33.09","24.02","27.74","4.86"
"","","06","テレビ","0010","ソニー","0000192","ｿﾆｰ","0006","テレビ","0060","テレビ本体","4548736123830","XRJ-50X90J 4K液晶ﾃﾚﾋﾞ","0","","11","116,564.00","136,182","1","136,182","19,618","14.41","15.68","18.30","6.98"
"","","09","パソコン","0020","ジャパネット","0000037","NEC","0009","パソコン","0090","パソコン本体","4589796413844","PC-N1435CAL-T ﾉｰﾄﾊﾟｿｺﾝ 紺","0","","12","102,804.00","113,454","1","113,454","10,650","9.39","53.13","59.54","1.79"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147533","JTM2210G 6層毛布S銀","0","","13","3,224.00","6,506","17","110,603","55,795","50.45","18.64","18.64","5.56"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000255","ﾌｼﾞ医療器","0019","理美容・健康・スポーツ","0190","マッサージ","4951704171250","STY-66 ﾏｯｻｰｼﾞﾁｪｱ","10","","14","65,520.00","98,181","1","98,181","32,661","33.27","41.48","88.18","1.04"
"","","13","調理家電","0020","ジャパネット","0000062","ｱｰﾈｽﾄ","0013","調理家電","0132","その他調理家電","4989082776156","A-77615 ﾀﾞｲﾔﾓﾝﾄﾞﾊﾟﾝ ｸﾞﾗﾝﾄﾞｾｯﾄ","0","","15","6,448.00","10,768","9","96,910","38,878","40.12","20.18","78.34","1.16"
"","","12","冷蔵庫","0020","ジャパネット","0000319","三菱","0012","冷蔵庫","0120","冷蔵庫（～399L）","4902901923036","MR-C33G-W 冷蔵庫 330L","0","","16","64,480.00","86,182","1","86,182","21,702","25.18","34.51","100.00","0.81"
"","","16","クリーナー","0020","ジャパネット","0000355","日立","0016","クリーナー","0160","スティック・ハンディクリーナー","4549873142487","PV-BHL3000J R ｽﾃｨｯｸｸﾘｰﾅｰ 赤","0","","17","18,893.33","27,255","3","81,764","25,084","30.68","13.66","15.77","4.86"
"","","14","洗濯機","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0014","洗濯機","0141","洗濯乾燥機","4974019194011","ES-TX8F-W 洗濯乾燥機","10","","18","59,426.00","81,637","1","81,637","22,211","27.21","84.49","100.00","0.77"
"","","09","パソコン","0020","ジャパネット","0000361","富士通","0009","パソコン","0090","パソコン本体","4580620237797","FMVA40FRJ2 ﾉｰﾄﾊﾟｿｺﾝ 赤","10","","19","62,400.00","77,091","1","77,091","14,691","19.06","36.10","40.46","1.79"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4549873139616","MRO-JT231W ｵｰﾌﾞﾝﾚﾝｼﾞ 白","10","","20","18,876.00","24,982","3","74,946","18,318","24.44","15.61","53.39","1.32"
"","","05","カメラ","0020","ジャパネット","0000241","ﾊﾟﾅｿﾆｯｸ","0005","カメラ","0056","ビデオカメラ","4549980514221","HC-VX992MS-R 赤 ﾋﾞﾃﾞｵｶﾒﾗ","0","","21","61,261.00","69,300","1","69,300","8,039","11.60","37.89","64.59","1.01"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0131","炊飯器","4549873141213","RZ-TS105M R IH炊飯器5.5合 赤","0","","22","15,205.00","23,012","3","69,037","23,422","33.93","14.38","31.95","2.03"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","5025155075463","AM09 WN N Hot+Cool ﾎﾜｲﾄ･ﾆｯｹﾙ","0","","23","21,320.00","31,182","2","62,364","19,724","31.63","28.89","28.89","2.02"
"","","05","カメラ","0010","ソニー","0000192","ｿﾆｰ","0005","カメラ","0053","デジタル一眼カメラ","4905524984767","ILCE-5100Y B α5100Y","10","","24","55,748.00","57,909","1","57,909","2,161","3.73","31.66","100.00","0.54"
"","","22","寝具・インテリア","","","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260148707","JRF503SH ﾛｲﾔﾙ羽毛布団S ﾜｲﾝ","10","","25","21,271.50","27,255","2","54,509","11,966","21.95","9.19","9.19","5.56"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000080","ｱﾙｲﾝｺ","0019","理美容・健康・スポーツ","0194","スポーツ・健康器具","4969182518252","AFBX4621K ﾌｨｯﾄﾈｽﾊﾞｲｸ黒","10","","26","8,718.67","16,236","3","48,709","22,553","46.30","20.58","84.30","0.54"
"","","16","クリーナー","0020","ジャパネット","0000024","iRobot社","0016","クリーナー","0162","ふとん・ロボット掃除機","0885155007346","R980060 ﾙﾝﾊﾞ980","10","","27","28,080.00","45,273","1","45,273","17,193","37.98","7.56","90.10","0.47"
"","","06","テレビ","0020","ジャパネット","0000010","CAVｼﾞｬﾊﾟﾝ","0006","テレビ","0061","テレビ台","4571265693376","THRN-150HDｵｰﾃﾞｨｵﾗｯｸ","10","","28","18,408.00","43,182","1","43,182","24,774","57.37","4.97","40.22","1.01"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000079","ｱﾗﾐｯｸ","0019","理美容・健康・スポーツ","0192","美容・ドライヤー","4967934602440","JSNB2-GS ｼｬﾜｰﾍｯﾄﾞ銀","0","","29","5,720.00","13,455","3","40,365","23,205","57.49","17.05","100.00","0.38"
"","","16","クリーナー","0020","ジャパネット","0000157","ｼｰﾋﾞｰｼﾞｬﾊﾟﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","4571347185485","HCS-03BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10","","30","2,725.00","7,619","5","38,093","24,468","64.23","6.36","7.35","4.86"
"","","05","カメラ","0020","ジャパネット","0000192","ｿﾆｰ","0005","カメラ","0056","ビデオカメラ","4548736060425","HDR-CX470 BC ﾊﾝﾃﾞｨｶﾑ","10","","31","28,294.00","38,000","1","38,000","9,706","25.54","20.78","35.41","1.01"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027762","注文品 寝具/ｲﾝﾃﾘｱ","10","","32","29,077.00","36,346","1","36,346","7,269","20.00","14.34","14.34","2.38"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000066","ｱｲﾘｽｵｰﾔﾏ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4967576492805","FK-WJN1 ふとん乾燥機","0","","33","5,917.00","9,073","4","36,292","12,624","34.78","16.81","16.81","2.02"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","5025155046586","AM07 DC WS ﾀﾞｲｿﾝｸｰﾙ","0","","34","16,016.00","17,546","2","35,091","3,059","8.72","16.26","16.26","2.02"
"","","22","寝具・インテリア","0020","ジャパネット","0000331","西川ﾘﾋﾞﾝｸﾞ","0022","寝具・インテリア","0220","寝具・インテリア","4908092002239","TJ25132 柄任せﾊﾝｶﾞﾘｰ羽毛布団SD 桃","0","","35","18,678.00","30,891","1","30,891","12,213","39.54","5.21","5.21","5.56"
"","","16","クリーナー","0020","ジャパネット","0000347","東芝","0016","クリーナー","0161","キャニスター型クリーナー","4904550975879","VC-JS6000(P) ﾄﾙﾈｵ","10","","36","19,552.00","29,981","1","29,981","10,429","34.79","5.01","100.00","0.28"
"","","16","クリーナー","0020","ジャパネット","0000157","ｼｰﾋﾞｰｼﾞｬﾊﾟﾝ","0016","クリーナー","0160","スティック・ハンディクリーナー","4571347185478","DCS-01BK ｸﾘｰﾅｰｽﾀﾝﾄﾞ","0","","37","2,496.00","7,255","4","29,020","19,036","65.60","4.85","5.60","4.86"
"","","13","調理家電","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0013","調理家電","0130","電子レンジ・トースター","4962365070400","AET-G13B(G) ﾄｰｽﾀｰ 4枚焼き 緑","10","","38","9,006.00","14,363","2","28,725","10,713","37.30","5.98","20.46","1.32"
"","","22","寝具・インテリア","","","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260148714","JRF503SE ﾛｲﾔﾙ羽毛布団S ﾌﾞﾙｰ","10","","39","15,288.00","27,255","1","27,255","11,967","43.91","4.59","4.59","5.56"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000196","ﾀﾞｲｷﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4548848882090","MCK40X-W 加湿空気清浄機","0","","40","16,640.00","27,255","1","27,255","10,615","38.95","12.63","12.63","2.02"
"","","22","寝具・インテリア","0020","ジャパネット","0000346","西川","0022","寝具・インテリア","0220","寝具・インテリア","4908092010296","TJ25131 S 桃 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","10","","41","15,194.00","26,346","1","26,346","11,152","42.33","4.44","4.44","5.56"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007189","KJ19002G 6層ﾗｸﾞ 3帖緑","10","","42","5,638.00","12,710","2","25,419","14,143","55.64","4.28","4.28","5.56"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260148806","JEFG05DH 柄任せｴｸｾﾙ羽毛D 暖色系","0","","43","14,155.00","24,528","1","24,528","10,373","42.29","4.13","4.13","5.56"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260134007","JRF403SB ﾛｲﾔﾙ羽毛布団S茶","0","","44","14,976.00","22,546","1","22,546","7,570","33.58","3.80","3.80","5.56"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000167","ｼｬｰﾌﾟ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","4974019164298","KI-NS40 加湿空気清浄機","0","","45","13,364.00","22,546","1","22,546","9,182","40.73","10.44","10.44","2.02"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700353","AS-GD1600-L AVﾗｯｸ","0","","46","19,600.00","22,546","1","22,546","2,946","13.07","2.60","21.00","1.01"
"","","13","調理家電","0020","ジャパネット","0000355","日立","0013","調理家電","0130","電子レンジ・トースター","4549873139609","MRO-JT231R ｵｰﾌﾞﾝﾚﾝｼﾞ 赤","0","","47","18,876.00","22,346","1","22,346","3,470","15.53","4.65","15.92","1.32"
"","","36","その他商品","0020","ジャパネット","0000341","帝人ﾌﾛﾝﾃｨｱ","0036","その他商品","0369","その他商品","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0","","48","2,420.00","5,437","4","21,747","12,067","55.49","84.46","100.00","0.20"
"","","18","空清・暖房器具・サーキュレーター","0020","ジャパネット","0000197","ﾀﾞｲｿﾝ","0018","空清・暖房器具・サーキュレーター","0180","空清・暖房器具・扇風機","5025155029572","TP00IB ﾋﾟｭｱｸｰﾙ ﾌﾞﾙｰ","10","","49","21,320.00","21,637","1","21,637","317","1.47","10.02","10.02","2.02"
"","","06","テレビ","0081","朝日木材","0000337","朝日木材","0006","テレビ","0061","テレビ台","4968373700223","AS-GD1200-L AVﾗｯｸ","10","","50","14,000.00","21,637","1","21,637","7,637","35.30","2.49","20.15","1.01"
"","","06","テレビ","0020","ジャパネット","0000010","CAVｼﾞｬﾊﾟﾝ","0006","テレビ","0061","テレビ台","4571265693246","THRN-130HDｵｰﾃﾞｨｵﾗｯｸ","10","","51","17,472.00","20,000","1","20,000","2,528","12.64","2.30","18.63","1.01"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007134","KJ19001B 6層ﾗｸﾞ2帖 茶","10","","52","4,063.00","9,982","2","19,964","11,838","59.30","3.37","3.37","5.56"
"","","04","記録メディア","0020","ジャパネット","0000064","ｱｲ･ｵｰﾃﾞｰﾀ","0004","記録メディア","0040","記録メディア","4957180154442","PLUT-2KJN 録画用HDD","10","","53","6,760.00","9,531","2","19,062","5,542","29.07","90.59","90.59","0.20"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147564","JTM2211G 6層毛布SD銀","0","","54","4,206.00","9,073","2","18,146","9,734","53.64","3.06","3.06","5.56"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000355","日立","0019","理美容・健康・スポーツ","0191","シェーバー","4526044016952","RM-FJ21 R ｼｪｰﾊﾞｰ 赤","0","","55","5,866.00","9,073","2","18,146","6,414","35.35","7.67","66.67","0.26"
"","","06","テレビ","0020","ジャパネット","","","0006","テレビ","0063","配送・設置料（テレビ）","2087801028066","配達設置(TV) M","10","","56","4,250.00","4,241","4","16,962","-38","-0.22","1.95","100.00","0.16"
"","","05","カメラ","0010","ソニー","0000192","ｿﾆｰ","0005","カメラ","0052","デジタルカメラ","4905524972535","DSC-W830 SC ﾃﾞｼﾞﾀﾙｶﾒ","10","","57","11,913.00","16,020","1","16,020","4,107","25.64","8.76","100.00","0.15"
"","","13","調理家電","0020","ジャパネット","0000062","ｱｰﾈｽﾄ","0013","調理家電","0132","その他調理家電","4989082776378","A-77637 ﾏﾙﾁﾊﾟﾝｽｸｴｱ3点","0","","58","2,860.00","3,864","4","15,454","4,014","25.97","3.22","12.49","1.16"
"","","38","リサイクル料","0020","ジャパネット","","","0038","リサイクル料","0380","リサイクル料","2087801028271","ﾘｻｲｸﾙ 冷蔵庫 ～399L","10","","59","5,730.00","7,300","2","14,600","3,140","21.51","27.54","27.54","0.50"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260148646","JEF700SH ｴｸｾﾙ羽毛布団 S 桃","10","","60","9,360.00","14,527","1","14,527","5,167","35.57","2.45","2.45","5.56"
"","","13","調理家電","0020","ジャパネット","0000078","ｱﾗｼﾞﾝ","0013","調理家電","0130","電子レンジ・トースター","4962365070417","AET-G13B(W) ﾄｰｽﾀｰ 4枚焼き 白","10","","61","9,006.00","14,364","1","14,364","5,358","37.30","2.99","10.23","1.32"
"","","39","修理","","","","","0039","修理","0390","修理","2087801027847","修理 その他","10","","62","9,600.00","12,000","1","12,000","2,400","20.00","56.74","54.18","0.21"
"","","15","家事用品・家電","0020","ジャパネット","","","0049","その他","0491","保険料(その他)","4904530842580","GEL2400(F)","10","","63","600.00","1,164","10","11,636","5,636","48.44","76.88","54.55","0.20"
"","","38","リサイクル料","","","","","0038","リサイクル料","0380","リサイクル料","2087801028516","廃家電 引取料(小)","10","","64","624.06","624","18","11,233","0","0.00","21.19","21.19","0.50"
"","","19","理美容・健康・スポーツ","0020","ジャパネット","0000283","ﾐｽﾞﾉ","0019","理美容・健康・スポーツ","0194","スポーツ・健康器具","4550234728929","C3JHI10755 腹筋座椅子","10","","65","6,126.00","10,891","1","10,891","4,765","43.75","4.60","18.85","0.54"
"","","12","冷蔵庫","0020","ジャパネット","","","0012","冷蔵庫","0124","配送・設置料（冷蔵庫）","2087801028172","配達設置(冷蔵庫) M","10","","66","5,000.00","5,000","2","10,000","0","0.00","4.00","100.00","0.09"
"","","14","洗濯機","","","","","0014","洗濯機","0144","保険料（洗濯機）","2087801027991","保険料(洗濯機) ｸﾛﾈｺ","10","","67","9,991.00","9,991","1","9,991","0","0.00","10.34","100.00","0.09"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147588","JTM2212G 6層毛布D銀","0","","68","5,071.00","9,982","1","9,982","4,911","49.20","1.68","1.68","5.56"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260132959","KJ19001C 6層ﾗｸﾞ2帖 灰","0","","69","3,786.00","9,982","1","9,982","6,196","62.07","1.68","1.68","5.56"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260007158","KJ19001G 6層ﾗｸﾞ2帖 緑","10","","70","4,063.00","9,982","1","9,982","5,919","59.30","1.68","1.68","5.56"
"","","40","注文品","","","","","0040","注文品","0400","注文品","2087801027670","注文品 調理家電","10","","71","7,986.00","9,982","1","9,982","1,996","20.00","3.94","3.94","2.38"
"","","22","寝具・インテリア","0020","ジャパネット","0000288","ﾓﾘﾘﾝ","0022","寝具・インテリア","0220","寝具・インテリア","4979260147571","JTM2212H 6層毛布Dﾋﾟﾝｸ","0","","72","5,071.00","9,981","1","9,981","4,910","49.19","1.68","1.68","5.56"
"","","49","その他","","","","","0049","その他","0491","保険料(その他)","2087801028042","保険料(その他) ｸﾛﾈｺ","10","","73","3,231.33","3,231","3","9,694","0","0.00","44.09","45.45","0.20"
"","","49","その他","","","","","0049","その他","0492","部品・交換パーツ","2087801028493","部品･交換ﾊﾟｰﾂ","10","","74","2,372.75","2,373","4","9,491","0","0.00","43.17","100.00","0.09"
"","","39","修理","","","0000192","ｿﾆｰ","0039","修理","0390","修理","2087801027786","ｿﾆｰ(修理)","10","","75","3,660.00","4,575","2","9,150","1,830","20.00","43.26","41.31","0.21"
"","","09","パソコン","0020","ジャパネット","0000125","ｷﾔﾉﾝ","0009","パソコン","0093","プリンター・複合機","4549292149739","PIXUSTS5330BK 複合機","10","","76","8,320.00","9,091","1","9,091","771","8.48","4.26","100.00","0.09"
