,,,,,,,,,,売上数量,,,,,当月売上,,店舗名,部門コード,部門名,特売,商品コード,商品名,税率,当月,9月,8月,7月,6月,5月,年間,金額,粗利,平均単価,粗利率
"通販","49","その他","","2087801028462","配送設置料(その他) 宅急便","10.00","4","18","29","35","37","95","648","2,850","0","713","0.00"
"21","ファッション・時計","","2087801089739","AD0165PT ﾀﾞｲﾔﾍﾟﾝﾀﾞﾝﾄ","0.00","1","0","0","0","0","0","1","45,273","24,889","45,273","54.98"
"22","寝具・インテリア","","4589696636466","2-241011-1 ｴｱｳｨｰｳﾞ ﾋﾟﾛｰ","10.00","1","0","0","2","0","0","9","12,545","4,642","12,545","37.00"
"4589696641828","1-248011A-1 ｴｱｳｨｰﾌﾞ敷布団 S 灰","0.00","1","1","0","4","0","0","6","63,455","33,295","63,455","52.47"
"4908092010296","TJ25131 S 桃 柄任せ ﾊﾝｶﾞﾘｰ産羽毛布団 S","10.00","1","3","0","0","0","0","4","26,346","11,152","26,346","42.33"
"4979260148769","JEFG03SH 柄任せｴｸｾﾙ羽毛S 暖色系","0.00","1","1","0","0","0","0","2","15,437","6,076","15,437","39.36"
"4979260148776","JEFG03SE 柄任せｴｸｾﾙ羽毛S 寒色系","0.00","1","1","0","0","0","0","2","15,437","6,077","15,437","39.37"
"4979260148790","JEFG04ME 柄任せｴｸｾﾙ羽毛SD 寒色系","0.00","1","0","0","0","0","0","1","19,982","7,036","19,982","35.21"
"36","その他商品","","4954591515831","HDMI1.5BLK HDMIｹｰﾌﾞﾙ","0.00","1","0","2","0","0","7","15","973","755","973","77.60"
"38","リサイクル料","","2087801028318","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～40型","10.00","3","2","10","7","9","6","60","12,600","2,340","4,200","18.57"
"2087801028325","ﾘｻｲｸﾙ 液晶ﾃﾚﾋﾞ～55型","10.00","2","2","6","1","2","3","34","10,400","2,460","5,200","23.65"
"2087801028370","ﾘｻｲｸﾙ ｴｱｺﾝ","10.00","2","19","49","84","69","46","333","4,800","820","2,400","17.08"
"2087801028516","廃家電 引取料(小)","10.00","2","36","96","54","21","23","592","1,000","0","500","0.00"
"2087801028530","ﾘｻｲｸﾙ TV(持込)","10.00","1","1","2","3","2","1","17","3,600","0","3,600","0.00"
"39","修理","","2087801027786","ｿﾆｰ(修理)","10.00","2","0","1","0","1","0","7","2,000","400","1,000","20.00"
"2087801027793","修理 ｼﾞｬﾊﾟﾈｯﾄ","10.00","1","0","1","0","1","0","7","1,000","200","1,000","20.00"
