仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167430030","ニチバン 病院用用　№２５","10.00","2.00","186.00","372","341","682","310","45.45"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987246673051","ﾃﾞﾝﾀﾙﾗﾎﾞマウスピース","10.00","1.00","495.00","495","712","712","217","30.48"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987580111073","ネクスケアイヤープラグ１１００ＲＰフォーム　２組","10.00","2.00","330.00","660","553","1106","446","40.33"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987601431272","口腔ケアスポンジプラ軸Ｍ　１０本","10.00","2.00","325.00","650","503","1006","356","35.39"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987767625355","コラージュＭ石鹸","10.00","2.00","525.00","1050","746","1492","442","29.62"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4535653005011","赤玉はら薬整腸丸A","10.00","2.00","236.00","472","437","874","402","46"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4903301136392","デントヘルスＲ　２０ｇ","10.00","1.00","548.00","548","1100","1100","552","50.18"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4903301303572","ﾊﾞﾌｧﾘﾝﾌﾟﾚﾐｱﾑ　DX","10.00","2.00","680.00","1360","1100","2200","840","38.18"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987067284504","新レスタミンコーワ軟膏　３０ｇ","10.00","1.00","384.00","384","693","693","309","44.59"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987072007921","ﾌｪﾐﾆ-ﾅ軟膏Ｓ","10.00","1.00","840.00","840","1628","1628","788","48.4"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987072042656","チクナインｂ　５６錠","10.00","1.00","1300.00","1300","2178","2178","878","40.31"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987072077375","小林製薬チクナイン　２８包","10.00","1.00","2204.00","2204","4180","4180","1976","47.27"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241102686","ﾛｰﾄ 　パンシロンＧ 48 包","10.00","1.00","770.00","770","1097","1097","327","29.81"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241158256","ﾛ-ﾄ新緑水","10.00","1.00","554.00","554","858","858","304","35.43"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987353040708","ユースキンＩ　ローション１３０ｍｌ","10.00","2.00","742.00","1484","1298","2596","1112","42.84"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987403110122","虔修六神丸５６粒","10.00","2.00","1820.00","3640","3080","6160","2520","40.91"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987403110139","虔修六神丸１１２粒","10.00","2.00","3315.00","6630","5478","10956","4326","39.49"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987443351707","ノバルティスＦボルタレンＥＸテープ　７枚","10.00","1.00","560.00","560","974","974","414","42.51"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901234215627","ウテナ　モイスチャーエッセンスローション 155 ｍｌ","10.00","1.00","472.00","472","721","721","249","34.54"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301237613","花王サクセス薬用シェービングフォーム　ノンメントー","10.00","2.00","403.00","806","627","1254","448","35.73"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301286635","花王メリット　シャンプー　レギュラー     ２００ｍ","10.00","2.00","277.00","554","396","792","238","30.05"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301286727","花王メリット　リンスのいらないシャンプークール　レ","10.00","1.00","354.00","354","522","522","168","32.18"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301363268","ﾋﾞｵﾚUVｱｸｱﾘｯﾁｳｵ-ﾀﾘ-ｼﾞｪﾙ","10.00","3.00","560.00","1680","877","2631","951","36.15"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901872835317","プリペア　顔そり用（Ｌ）　３本","10.00","3.00","203.00","609","396","1188","579","48.74"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4987035509110","ｳﾙｵｽｽｷﾝｳｵｯｼｭ詰め替え","10.00","1.00","552.00","552","877","877","325","37.06"
"2022/06/27","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4987205080609","ビゲン　クリームトーン　６ｇ","10.00","2.00","558.00","1116","767","1534","418","27.25"
"2022/06/27","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306003491","大正製薬リポビタンＤ　１００ｍｌ×１０本","10.00","5.00","776.00","3880","1078","5390","1510","28.01"
"2022/06/27","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306003507","リポビタンＤ　１００ｍｌ　５０本","10.00","-1.00","3880.00","-3880","5478","-5478","-1598","29.17"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4571432380061","アロマＤｅ　ロ・ション１５０ｍｌ","10.00","5.00","2000.00","10000","4400","22000","12000","54.55"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4571432380092","アロマＤｅクレ－ム３０ｇ","10.00","1.00","3500.00","3500","7700","7700","4200","54.55"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4571432380139","ＣＲＹＳＴＡＬリキッドファンデーション","10.00","1.00","2640.00","2640","4840","4840","2200","45.45"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4571432380245","エッセンス　ローション 150 ｍｌ","10.00","6.00","1500.00","9000","2750","16500","7500","45.45"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4571432380252","エッセンス　ミルク","10.00","4.00","1680.00","6720","3080","12320","5600","45.45"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4571432380269","エッセンス　クリーム 40 ｇ","10.00","2.00","2100.00","4200","3850","7700","3500","45.45"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4571432380276","アイシャンプー 380 ｍｌ","10.00","4.00","1500.00","6000","2750","11000","5000","45.45"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4957272100487","ＡＭＰクリーム　 40 ｇ","10.00","1.00","1950.00","1950","3300","3300","1350","40.91"
"2022/06/27","631　パスコ店","0939","大島店","04","化粧品","4957272100548","シコニスクリームチューブ　４０ｇ","10.00","3.00","455.00","1365","770","2310","945","40.91"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4510662002114","貴好茶　８粒×３０包","8.00","2.00","2850.00","5700","5400","10800","5100","47.22"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4510759790016","ドーバー　パストリ－ゼ７７     ５００ｍｌ","8.00","2.00","695.00","1390","1058","2116","726","34.31"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4515748001708","エミューゼリー筋肉（シークワーサー）３０包","8.00","1.00","3436.00","3436","6804","6804","3368","49.5"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4560132323508","純粋はちみつ 1000 ｇ","8.00","4.00","445.00","1780","699","2796","1016","36.34"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4573204100013","ビタミンＣプレミオ３００ＣＰ","8.00","2.00","3675.00","7350","7938","15876","8526","53.7"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4582368480169","スクアレン（箱入）     １０シート","8.00","3.00","1846.00","5538","4860","14580","9042","62.02"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4954097910000","ファイトマンゼリー　エネルギー　１８０ｇ","8.00","24.00","65.00","1560","100","2400","840","35"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4954097910086","ファイトマンゼリーアミノ酸１８０ｇ","8.00","24.00","65.00","1560","100","2400","840","35"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4954097910161","ファイトマンゼリー　ビタミン１８０ｇ","8.00","6.00","65.00","390","100","600","210","35"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4954097915456","エブリサポート経口補水液５００ｍｌ","8.00","72.00","66.00","4752","149","10728","5976","55.7"
"2022/06/27","631　パスコ店","0990","しみず倉庫","01","食品","4993387020012","タヒボＮＥＷＥＸプラス３０包","8.00","1.00","8750.00","8750","27000","27000","18250","67.59"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4523905006886","ミズ９９％オハダウルオウオシリフキ","10.00","3.00","180.00","540","327","981","441","44.95"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4530883502545","宮島シームレスサポーター　ひざＭ１枚","10.00","1.00","266.00","266","712","712","446","62.64"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4571310341122","ウィルスバリアノヴァ液体消臭ミストタイプ 2L","10.00","2.00","6490.00","12980","12980","25960","12980","50"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4589506150380","ノンアルコール除菌ウエット３Ｐ","10.00","5.00","196.00","980","305","1525","545","35.74"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4901080701015","新ポリグリップＳ　４０ｇ","10.00","3.00","406.00","1218","767","2301","1083","47.07"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4901080701114","新ポリグリップＳ　７５ｇ","10.00","6.00","666.00","3996","1078","6468","2472","38.22"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4901080726414","ポリデント　酵素入り　１０８錠＋６錠","10.00","5.00","595.00","2975","968","4840","1865","38.53"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4901080726513","部分入れ歯用ポリデント","10.00","5.00","595.00","2975","968","4840","1865","38.53"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4903367304872","液体洗たく槽クリーナー５５０ｇ","10.00","5.00","83.00","415","217","1085","670","61.75"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4957584003384","冷却シート 1 ０時間冷却　大人用","10.00","4.00","160.00","640","272","1088","448","41.18"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4970511003073","ｸｲｯｸﾊﾟｯﾄﾞ　ﾜｲﾄﾞ","10.00","3.00","450.00","1350","731","2193","843","38.44"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4970511003806","ＡＪＤ     ワンタッチ     パッドＳ     １０枚","10.00","2.00","157.00","314","418","836","522","62.44"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4970511099373","ＡＪＤエースバン　半透明Ｍ１００枚","10.00","3.00","247.00","741","418","1254","513","40.91"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4970511930010","ママは看護師さん     ワンタッチパッド     Ｍ６枚","10.00","3.00","157.00","471","418","1254","783","62.44"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4970643175624","伊井オブラ－ト　特大丸型２００枚","8.00","3.00","135.00","405","298","894","489","54.7"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4970643175631","伊井フクロオブラ－ト　５０枚","8.00","3.00","150.00","450","367","1101","651","59.13"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4970883012451","防水ワンタッチパッドＳ８枚","10.00","2.00","192.00","384","492","984","600","60.98"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4987373076268","チューマイａ","10.00","2.00","220.00","440","731","1462","1022","69.9"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4987420050364","養命六神丸　３６６粒","10.00","2.00","4802.00","9604","12760","25520","15916","62.37"
"2022/06/27","631　パスコ店","0990","しみず倉庫","02","日用雑貨","4987695810526","気分爽快足裏シ－ト","10.00","3.00","990.00","2970","1650","4950","1980","40"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","0000049243710","エスエスイブＡ錠　４８錠","10.00","6.00","520.00","3120","657","3942","822","20.85"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4955982022006","恵命我神散Ｓ　散剤　３ｇ×４０包","10.00","1.00","1495.00","1495","2530","2530","1035","40.91"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103035008","ﾋﾞｭ-ｸﾘｱHi４０ｱｸﾃィﾌﾞ","10.00","3.00","666.00","1998","1628","4884","2886","59.09"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103036227","新ローヤルゼロントＢ 100 ｍｌ× 4 本","10.00","3.00","360.00","1080","990","2970","1890","63.64"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103049241","ヘパリ  -  ゼＧＴ２７０錠","10.00","1.00","2800.00","2800","7425","7425","4625","62.29"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103049357","コンドロイチンＺＳ１５０錠","10.00","2.00","2350.00","4700","5170","10340","5640","54.55"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987103049371","コンドロイチンＺＳ　４５０錠","10.00","5.00","6000.00","30000","13200","66000","36000","54.55"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987420050340","養命六神丸　196粒","10.00","2.00","2857.00","5714","7590","15180","9466","62.36"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987420050371","養命六神丸　５９２粒","10.00","2.00","7286.00","14572","19360","38720","24148","62.37"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987426002091","液体ムヒＳ２ａ５０ｍｌ","10.00","20.00","315.00","6300","657","13140","6840","52.05"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987426110000","ムヒＳ　１８ｇ","10.00","12.00","308.00","3696","528","6336","2640","41.67"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987487102723","タカミツクールリフェンダ　６枚","10.00","30.00","70.00","2100","162","4860","2760","56.79"
"2022/06/27","631　パスコ店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987537632538","ｐ－ｃＨＥｃｋ．Ｓ妊娠検査薬１回用","10.00","1.00","188.00","188","508","508","320","62.99"
"2022/06/27","631　パスコ店","0990","しみず倉庫","04","化粧品","4987286415550","ワセリンソフト６０ｇ","10.00","1.00","205.00","205","609","609","404","66.34"
"2022/06/27","631　パスコ店","0990","しみず倉庫","90","湧永製品","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","10.00","2.00","5300.00","10600","12100","24200","13600","56.2"
"2022/06/27","631　パスコ店","0990","しみず倉庫","90","湧永製品","4968250281227","キョーレオピンキャプレットＳ  100  錠","10.00","1.00","1368.00","1368","3630","3630","2262","62.31"
"2022/06/27","631　パスコ店","0990","しみず倉庫","90","湧永製品","4968250281326","キヨーレオピンキャプレットＳ２００錠","10.00","2.00","2326.00","4652","6380","12760","8108","63.54"
"2022/06/27","631　パスコ店","0990","しみず倉庫","90","湧永製品","4968250854124","プレビジョングリーン末　９０包","8.00","6.00","1401.00","8406","5184","31104","22698","72.97"
"2022/06/27","631　パスコ店","0990","しみず倉庫","90","湧永製品","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10.00","6.00","350.00","2100","1320","7920","5820","73.48"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","01","食品","4562234880019","ゆあさの水２Ｌ　ＪＶＦ","8.00","6.00","78.00","468","105","630","162","25.71"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","01","食品","4987035576419","オーエスワン　５００ｍｌ","8.00","48.00","143.00","6864","203","9744","2880","29.56"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","01","食品","4987286407128","クエン酸（結晶）　２５ｇ","8.00","1.00","165.00","165","388","388","223","57.47"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080017314","アース虫よけネットＥＸ玄関用１６０日用","10.00","1.00","490.00","490","715","715","225","31.47"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080030511","ｻﾗﾃｸﾄﾐｽﾄ　２００ｍｌ","10.00","2.00","320.00","640","572","1144","504","44.06"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080120212","アースノーマット６０日用取替ボトル　微香性  ２本","10.00","1.00","940.00","940","1342","1342","402","29.96"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080253118","虫コロリアース（粉剤）　５５０ｇ","10.00","2.00","432.00","864","638","1276","412","32.29"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080275714","凍らすジェット　冷凍殺虫　３００ｍｌ","10.00","1.00","761.00","761","990","990","229","23.13"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080727510","新ダブル洗浄ポリデント１０８錠","10.00","2.00","660.00","1320","1078","2156","836","38.78"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301017321","花王ハイター　大１５００ｍｌ","10.00","1.00","230.00","230","308","308","78","25.32"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901525137034","牛乳石鹸赤箱カウブランド３個入","10.00","1.00","209.00","209","327","327","118","36.09"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901676073816","サラックスＨＳ３８０ＰＫ","10.00","2.00","223.00","446","360","720","274","38.06"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902011880489","エリス新素肌感ふつう羽なし２８枚×２Ｐ","10.00","1.00","198.00","198","327","327","129","39.45"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902111762272","ダヴボディウォッシュＰモイスチャーケア詰替用","10.00","1.00","265.00","265","382","382","117","30.63"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902407024343","ｱｲｽﾉﾝ ｼｬﾂﾐｽ ﾐﾝﾄ の香り　大容量","10.00","1.00","480.00","480","767","767","287","37.42"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902407100665","洋服ダンス用パラゾール詰替　３個","10.00","6.00","240.00","1440","360","2160","720","33.33"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902407394026","ドライ＆ドライＵＰコンパクト　４００ｍＬ×３個","10.00","5.00","125.00","625","217","1085","460","42.4"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902430520294","香料無添加ファブリーズ","10.00","1.00","285.00","285","437","437","152","34.78"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902895012792","無添加生石けん８０ｇ","10.00","2.00","89.00","178","207","414","236","57"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301028451","エチケットライオン　ヨコ型　１３０ｇ","10.00","1.00","180.00","180","303","303","123","40.59"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301169994","ルック　おふろの防カビくん煙剤　５ｇ","10.00","1.00","390.00","390","594","594","204","34.34"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301302452","乾燥機用ソフラン　２５枚","10.00","2.00","405.00","810","525","1050","240","22.86"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4904585029295","リフレはくパンツ3L","10.00","1.00","1200.00","1200","1562","1562","362","23.18"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4971032727080","クリーンコットンアイ２枚入　１６包","10.00","1.00","195.00","195","294","294","99","33.67"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4972422030100","バンテリンサポーターひざ用大きめＢＫ","10.00","1.00","900.00","900","1446","1446","546","37.76"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4975974021329","中山式　腰椎医学コルセット　標準タイプＬ","10.00","1.00","3780.00","3780","5742","5742","1962","34.17"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072011195","小林熱さまシート　大人用　１６枚","10.00","1.00","340.00","340","522","522","182","34.87"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987115350472","コンバット１年用４個入","10.00","1.00","464.00","464","657","657","193","29.38"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987115522008","ダニがいなくなるスプレー　３００ｍｌ","10.00","1.00","580.00","580","745","745","165","22.15"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167031220","ケアリーヴＭサイズ３０枚ＣＬ３０Ｍ","10.00","1.00","260.00","260","440","440","180","40.91"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","0000049243697","エスエスイブＡ錠　２４錠","10.00","2.00","300.00","600","522","1044","444","42.53"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","0000049254334","イチジク浣腸３０Ｇ×２","10.00","1.00","125.00","125","327","327","202","61.77"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4562191602099","シチズン予測式電子体温計ＣＴＥ７０７約１５秒","10.00","2.00","1300.00","2600","2618","5236","2636","50.34"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4975175016155","大洋　ホウ酸　３ｇ×１２包","10.00","1.00","93.00","93","242","242","149","61.57"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987033811055","太田胃散Ａ錠剤１２０錠","10.00","1.00","804.00","804","1320","1320","516","39.09"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987062451000","キンカン５０ｍｌ","10.00","2.00","495.00","990","767","1534","544","35.46"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987110001638","大幸薬品正露丸　１００粒","10.00","1.00","550.00","550","968","968","418","43.18"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987110001652","大幸薬品正露丸４００粒","10.00","1.00","1760.00","1760","2728","2728","968","35.48"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987164133309","ニッコーバンＷＰ５０４Ｍサイズ３８枚","10.00","1.00","381.00","381","698","698","317","45.42"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987188124475","フェイタス大判","10.00","1.00","1560.00","1560","2508","2508","948","37.8"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987240210733","龍角散ダイレクトスティックピーチ１６包","10.00","2.00","441.00","882","657","1314","432","32.88"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241136865","ロートゴールド４０マイルド","10.00","2.00","491.00","982","731","1462","480","32.83"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987426002121","ムシペールＰＳ　２００ｍｌ","10.00","2.00","396.00","792","657","1314","522","39.73"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301267351","花王ニベアサンプロテクトウォーターミルクマイルドＳ","10.00","1.00","470.00","470","657","657","187","28.46"
"2022/06/27","634　プラファ店","0312","ジョヴィＪＯＶＹ","05","家庭用品","4902172100266","エコノウエアカップ　３０個","10.00","2.00","75.00","150","130","260","110","42.31"
"2022/06/27","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987103036180","新ローヤルゼロントＢ　１００ｍｌ×１０本","10.00","5.00","900.00","4500","1650","8250","3750","45.45"
"2022/06/27","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987103036197","新ローヤルゼロントＢ　１００ｍｌ×５０本","10.00","-1.00","4500.00","-4500","8250","-8250","-3750","45.45"
"2022/06/27","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987123138574","アリナミンＶ　５０ｍｌ","10.00","10.00","255.00","1276","530","2650","1374","51.85"
"2022/06/27","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987123138604","アリナミンＶ　５０ｍｌ×１０本","10.00","-1.00","1276.00","-1276","1408","-1408","-132","9.38"
"2022/06/27","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306003491","リポビタンＤ　１００ｍｌ×１０本","10.00","5.00","776.00","3880","1408","7040","3160","44.89"
"2022/06/27","634　プラファ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306003507","リポビタンＤ　１００ｍｌ×５０本","10.00","-1.00","3880.00","-3880","6600","-6600","-2720","41.21"
"2022/06/27","634　プラファ店","0939","大島店","04","化粧品","4571432380016","エバァーチェンジングトナー　１５０ｍｌ","10.00","3.00","1741.67","5225","4180","12540","7315","58.33"
"2022/06/27","634　プラファ店","0939","大島店","04","化粧品","4571432380023","エバチェンアトマイザー","10.00","1.00","300.00","300","440","440","140","31.82"
"2022/06/27","634　プラファ店","0939","大島店","04","化粧品","4571432380085","アロマＤｅミルク１００ｍｌ","10.00","1.00","2200.00","2200","4840","4840","2640","54.55"
"2022/06/27","634　プラファ店","0939","大島店","04","化粧品","4571432380122","エバチェンクリーム","10.00","2.00","1200.00","2400","2200","4400","2000","45.45"
"2022/06/27","634　プラファ店","0939","大島店","04","化粧品","4571432380252","エッセンス　ミルク","10.00","1.00","1680.00","1680","3080","3080","1400","45.45"
"2022/06/27","634　プラファ店","0939","大島店","04","化粧品","4571432380269","エッセンス　クリーム 40 ｇ","10.00","2.00","2100.00","4200","3850","7700","3500","45.45"
"2022/06/27","634　プラファ店","0939","大島店","04","化粧品","4957272000763","コギトＥＳソープ 250 ｍｌ","10.00","3.00","1625.00","4875","2750","8250","3375","40.91"
