移動日,移動元店舗,移動先店舗,商品コード,商品名,商品容量,数量,単価,金額,入力形能,入庫確定
"2022/10/13","630　しみず倉庫","大島店","4987306045125","パブロンゴールドＡ＜錠＞１３０錠","１３０錠","1","935","935","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4987307240642","エバージェルＶ軟膏","２５ｇ","1","299","299","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4987316017013","新トニン咳止め液　６０ｍｌ","６０ｍｌ","15","554","8,310","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4987360035346","メルヂンゴールド２４ＣＰ","２４ＣＰ","6","341","2,046","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4987475119368","ロキエフェクトＬＸテープ　 14 枚","１４枚","2","218","436","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4987475119375","ロキエフェクトＬＸテープ大判　 7 枚","7 枚","4","218","872","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4987487102723","タカミツクールリフェンダ　６枚","６枚","20","70","1,400","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4987533012358","アスミンＢ顆粒　１８Ｈ","１８Ｈ","1","411","411","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4987533012419","アスミンＭ顆粒１８Ｈ","１８Ｈ","2","396","792","ハンディー",""
"2022/10/13","630　しみず倉庫","大島店","4993387020012","タヒボＮＥＷＥＸプラス３０包","３０包","2","8,750","17,500","画面作成",""
"2022/10/13","630　しみず倉庫","大島店","4954097716503","広貫堂　葛根湯エキス顆粒Ａ　１０包","１０包","0","224","0","画面作成",""
"2022/10/13","630　しみず倉庫","大島店","4987074300556","メディストロクリーム","20 ｇ","0","200","0","画面作成",""
"2022/10/13","630　しみず倉庫","砺波店","4971159014803","おいしい塩飴　黒糖ブレンド　４８ｇ","４８ｇ","10","70","700","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4510662002114","貴好茶　８粒×３０包","８粒×３０包","6","2,850","17,100","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4510759690026","ドーパーパストリーゼ　1Ｌ替え","１ｌ","2","850","1,700","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4510759790016","ドーバーパストリ－ゼ７７ヘッド付 500ml","５００ｍｌ","2","670","1,340","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4515748001791","プレミアム 10 エミュークリーム　 150 ｇ","１５０ｇ","3","3,230","9,690","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4515748001807","アバロンプレミアム大容量　 180 粒","１８０粒","1","5,400","5,400","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4571310341023","ウイルスバリアノバアゲルタイプ 120 ｇ","１２０ｇ","1","1,155","1,155","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4571310341061","ウィルスバリアノヴァ　ゲルタイプ　 300 ｇ","３００ｇ","1","1,595","1,595","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4571310341115","ウィルスバリアノヴァ液体消臭ミスト 300ML","３００ｍｌ","1","1,760","1,760","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4573204100013","ビタミンＣプレミオ３００ＣＰ","３００ｃｐ","1","3,675","3,675","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4582368480053","水素力　９０カプセル","９０カプセル","1","3,876","3,876","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4582368480206","ピュアコラーゲン＋セラミドＤＸ　 150 ｇ","１５０ｇ","4","922","3,688","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4589506150380","ノンアルコール除菌ウエット３Ｐ","６０　枚","5","196","980","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4589818059425","ダイヤモンドマスクピュアホワイト30枚","３０枚入り","2","320","640","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4589818059432","ダイヤモンドマスクスイートピンク30枚","３０枚入り","2","320","640","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4589818059449","ダイヤモンドマスクＮベージュ30枚","３０枚入り","2","320","640","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4954097871004","ノドゴールミント　 18 包","１８包","2","256","512","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4954097910086","ファイトマンゼリーアミノ酸１８０ｇ","１８０ｇ","6","65","390","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4960085990503","キズクイックＦｉｔ（指用） 10 枚","１０枚","2","222","444","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4960085990510","キズクイックＦｉｔ　ピンポイント用　 12 枚","１２枚","1","222","222","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250161529","エナックロイヤル　 50 ｍｌ× 4","５０ｍｌ×４","2","1,058","2,116","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250177117","トコベール３００Ｅ　１３０ｃｐ","１３０ｃｐ","2","1,765","3,530","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250199218","エナックＷ　２７０錠","２７０錠","2","1,700","3,400","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250199317","エナックＷ　５４０錠","５４０錠","6","3,433","20,598","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250224118","フジビトール　２００ｃｐ","２００ｃｐ","1","2,973","2,973","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250260116","レオピンロイヤル　６０ｍｌ","６０ｍｌ","4","4,823","19,292","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250293312","レオピンロイヤルキャプレット　２００錠","２００錠","1","8,717","8,717","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250305213","キヨーレオピンネオｗ　120ml","１２０ｍｌ","4","3,158","12,632","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250305312","キヨーレオピンネオｗ　240ml","２４０ｍｌ","2","5,570","11,140","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250358110","湧永田七　分包　６０包","６０包","2","2,773","5,546","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250849113","セキセチン３２錠","３２錠","1","438","438","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250858115","プレビジョン　ビルベリー＆ＤＨＡ　１２０粒","１２０粒","4","1,692","6,768","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4970511003073","クイックパッドワイド６枚","６枚","1","450","450","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4970883011560","ガウスバンイン　６４粒","６４粒","1","657","657","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4973202405019","ＡＪＤ　クリーン清浄綿　５０包","５０包","2","284","568","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4975979101477","トピックＡＺトローチ","１８錠","2","165","330","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4975979308005","オラキュア錠　２０錠","２０錠","1","347","347","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4975979383002","パンクMI錠　60錠","６０錠","1","466","466","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987014012006","ミネドリン　６００ｍｌ","６００ｍｌ","2","858","1,716","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987014016509","バイトゴールド３０００　　100ml","１００ｍｌ","150","37","5,550","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987014041600","ウット　１２錠","１２錠","6","630","3,780","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987014090202","新バイトゴールドライト１００ｍｌ","１００ｍｌ","50","36","1,800","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987031003018","延寿丸　 2600T","２６００Ｔ","1","2,323","2,323","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987074300051","マーカムＨＰクリーム５０ｇ","５０ｇ","1","389","389","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987074300068","マーカムＨＰローション","５０ｇ","1","389","389","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987076505041","マスラックＧＯＬＤ","384 錠","1","2,153","2,153","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987103049227","ヘパリーゼＧＴ５６０錠","８０Ｔｘ７","1","7,679","7,679","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987103050018","ヘパリーゼＨｉプラス　 50ML × 3","５０ｍｌ　３","2","675","1,350","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987103051510","プレバリンマイケア　18ｇ","１８ｇ","1","352","352","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987107615435","新ルルA錠ｓ　50錠","５０錠","2","675","1,350","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987235044237","パスタイムＵプラス　３０枚","３０枚","1","341","341","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987240228141","龍角散ドロップノドカクサンＥＨ２４粒","２４粒","3","178","534","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987306033788","大正リポビタンフィール　 3 本","３Ｐ","1","285","285","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987306045125","パブロンゴールドＡ＜錠＞１３０錠","１３０錠","1","935","935","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987306045149","パブロンゴールドＡ＜微粒＞２８包","２８包","3","935","2,805","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987306045156","パブロンゴールドＡ＜微粒＞　４４包","４４包","1","1,375","1,375","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987334102401","本草製薬　センナ　４８包","４８包","1","283","283","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987360035346","メルヂンゴールド２４ＣＰ","２４ＣＰ","2","341","682","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987402133306","新第一赤玉はら薬　18包","１８包","1","560","560","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987469003529","コフダンＡＣうがい薬　 100 ｍｌ","１００ｍｌ","5","360","1,800","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987487102723","タカミツクールリフェンダ　６枚","６枚","10","70","700","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987487102730","タカミツホットリフェンダ　６枚","６枚","25","70","1,750","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987533012327","アスミンＡ顆粒１８包","１８Ｈ","1","411","411","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4987533012358","アスミンＢ顆粒　１８Ｈ","１８Ｈ","2","411","822","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4968250132116","（ワクナガ）タミナスＡ錠　３６０錠","３６０錠","1","559","559","ハンディー",""
"2022/10/13","630　しみず倉庫","砺波店","4560118070129","アオパパイヤ酵素　顆粒　 3 ｇ× 30 包","３ｇ×３０包","0","3,780","0","画面作成",""
"2022/10/13","630　しみず倉庫","砺波店","4955273803024","イオナ　エフ　リッチ　フォーム","１２０ｇ","0","800","0","画面作成",""
